WE Potential	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	Index
-0.276031494140625	-4.3038330078125e-05	-0.0003762945556640625	-0.0005164617919921875	-0.0006229681396484377	-0.0007004827880859376	-0.0007520574951171875	-0.0008002752685546875	-0.0008454412841796875	-0.0008915228271484375	-0.0009339422607421873	106
-0.27847290039062494	-4.2923583984375e-05	-0.00037652709960937493	-0.0005167553710937501	-0.00062417724609375	-0.00070047119140625	-0.0007523510742187501	-0.0008017895507812499	-0.0008454296875	-0.00089181640625	-0.0009363720703125	107
-0.280914306640625	-4.280670166015625e-05	-0.00037676513671875	-0.0005170544433593749	-0.000625697021484375	-0.0007013806152343749	-0.000755396728515625	-0.000802393798828125	-0.0008460339355468749	-0.000894556884765625	-0.0009378918457031248	108
-0.28335571289062494	-4.2678527832031244e-05	-0.00037695953369140623	-0.0005173403930664064	-0.0006250674438476563	-0.0007007510375976562	-0.0007550723266601561	-0.0008014590454101561	-0.0008490664672851563	-0.0008933169555664064	-0.0009378726196289062	109
-0.285797119140625	-4.257934570312499e-05	-0.00037718994140625	-0.0005176318359375	-0.0006256640624999999	-0.00070287353515625	-0.0007568896484375	-0.0008035815429687499	-0.0008472216796874999	-0.0008936083984374998	-0.0009387744140625	110
-0.288238525390625	-4.2467041015625e-05	-0.0003774215698242188	-0.0005182296752929688	-0.0006271774291992188	-0.0007034713745117188	-0.0007568771362304688	-0.0008050949096679687	-0.0008490402221679688	-0.0008954269409179687	-0.0009396774291992189	111
-0.290679931640625	-4.236572265624999e-05	-0.0003776226806640625	-0.0005185223388671875	-0.0006268597412109374	-0.0007034588623046875	-0.0007568646240234374	-0.0008050823974609376	-0.0008508587646484376	-0.0008984661865234375	-0.0009414959716796875	112
-0.293121337890625	-4.226043701171874e-05	-0.00037785278320312494	-0.0005188134765625	-0.00062959228515625	-0.0007034448242187499	-0.0007571557617187501	-0.0008056787109374998	-0.0008499291992187499	-0.00089631591796875	-0.0009411767578125004	113
-0.295562744140625	-4.2162780761718746e-05	-0.0003780828857421875	-0.0005194097900390624	-0.0006292730712890625	-0.0007046514892578125	-0.0007574468994140622	-0.0008078009033203123	-0.0008511358642578126	-0.0008978277587890623	-0.0009420782470703123	114
-0.298004150390625	-4.205993652343751e-05	-0.0003783090209960937	-0.0005196969604492187	-0.0006298654174804688	-0.0007046334838867189	-0.0007577340698242187	-0.0008083932495117187	-0.0008517282104492188	-0.0008996408081054688	-0.0009429757690429687	115
-0.300445556640625	-4.196075439453125e-05	-0.00037851318359375	-0.0005196875	-0.00062985595703125	-0.0007058447265625	-0.0007592504882812499	-0.0008086889648437501	-0.0008523291015625	-0.00090024169921875	-0.0009438818359375	116
-0.302886962890625	-4.1864013671875e-05	-0.00037870513916015623	-0.0005193606567382812	-0.0006301394653320312	-0.0007067385864257812	-0.0007598391723632812	-0.0008095828247070311	-0.0008526126098632812	-0.0009005252075195313	-0.0009435549926757811	117
-0.305328369140625	-4.1777954101562496e-05	-0.00037887939453125	-0.000519351806640625	-0.0006304357910156249	-0.000706119384765625	-0.000760135498046875	-0.0008123205566406248	-0.000853824462890625	-0.0009008215332031252	-0.000944766845703125	118
-0.307769775390625	-4.16766357421875e-05	-0.0003790103149414062	-0.0005193301391601563	-0.0006307192993164063	-0.0007070132446289065	-0.0007610293579101561	-0.0008110781860351562	-0.0008562442016601562	-0.0009017153930664064	-0.0009450503540039065	119
-0.310211181640625	-4.159118652343751e-05	-0.00037918304443359375	-0.0005202352905273437	-0.0006313192749023437	-0.0007076132202148436	-0.0007613241577148436	-0.0008098471069335937	-0.0008562338256835937	-0.0009035360717773438	-0.0009474813842773438	120
-0.312652587890625	-4.151550292968749e-05	-0.0003793249511718749	-0.0005211401367187499	-0.0006316137695312501	-0.00070790771484375	-0.0007625341796874998	-0.0008131933593749997	-0.0008550024414062499	-0.000903525390625	-0.00094716552734375	121
-0.315093994140625	-4.1431884765625e-05	-0.00037949554443359373	-0.0005220431518554688	-0.0006316012573242189	-0.0007091159057617188	-0.0007637423706054686	-0.0008113497924804689	-0.0008562106323242187	-0.0009044284057617188	-0.0009492892456054688	122
-0.317535400390625	-4.1350402832031243e-05	-0.00037964263916015614	-0.0005226480102539062	-0.0006322061157226561	-0.0007091104125976561	-0.0007640420532226561	-0.0008122598266601563	-0.0008574258422851561	-0.0009047280883789062	-0.0009489785766601562	123
-0.319976806640625	-4.126739501953125e-05	-0.000379755859375	-0.0005223339843750001	-0.00063250244140625	-0.00070940673828125	-0.000764033203125	-0.0008131665039062501	-0.00085589111328125	-0.00090471923828125	-0.00094927490234375	124
-0.322418212890625	-4.119171142578125e-05	-0.0003799249267578125	-0.0005220147705078125	-0.0006330987548828124	-0.0007096978759765625	-0.0007643243408203125	-0.0008122369384765626	-0.0008577081298828125	-0.0009071466064453121	-0.0009495660400390623	125
-0.324859619140625	-4.111846923828125e-05	-0.0003800567626953125	-0.0005222991943359376	-0.0006330780029296876	-0.0007096771240234375	-0.0007655242919921875	-0.0008140472412109374	-0.0008573822021484374	-0.0009062103271484377	-0.0009510711669921875	126
-0.327301025390625	-4.105682373046875e-05	-0.00038020141601562493	-0.000522901611328125	-0.0006333752441406249	-0.000709364013671875	-0.000766737060546875	-0.0008137341308593748	-0.0008576794433593752	-0.000906507568359375	-0.000952589111328125	127
-0.329742431640625	-4.099151611328125e-05	-0.000380341796875	-0.0005234997558593751	-0.000633973388671875	-0.000709962158203125	-0.000764893798828125	-0.000814637451171875	-0.000860108642578125	-0.000907105712890625	-0.000952576904296875	128
-0.332183837890625	-4.092926025390624e-05	-0.0003805108642578125	-0.0005234857177734375	-0.0006342645263671874	-0.0007111688232421876	-0.0007664056396484374	-0.0008161492919921875	-0.0008600946044921875	-0.0009077020263671875	-0.0009525628662109377	129
-0.334625244140625	-4.086029052734375e-05	-0.0003806643676757812	-0.0005234866333007813	-0.0006342654418945311	-0.0007117800903320311	-0.0007654910278320311	-0.0008152346801757811	-0.0008616213989257811	-0.0009086184692382813	-0.000950732727050781	130
-0.337066650390625	-4.0800476074218746e-05	-0.0003808694458007813	-0.0005240884399414062	-0.0006342568969726561	-0.0007129922485351563	-0.0007667031860351561	-0.0008161416625976561	-0.0008603921508789062	-0.0009104409790039063	-0.0009522500610351563	131
-0.339508056640625	-4.0741271972656244e-05	-0.0003810494995117187	-0.0005243905639648436	-0.0006351693725585939	-0.0007114633178710938	-0.0007645639038085937	-0.0008164437866210937	-0.0008609994506835937	-0.0009089120483398435	-0.0009546884155273437	132
-0.341949462890625	-4.0684814453125e-05	-0.0003812240600585937	-0.0005246871948242187	-0.0006357711791992189	-0.0007090133666992187	-0.0007676071166992188	-0.0008188766479492188	-0.0008600753784179688	-0.0009098190307617188	-0.0009549850463867188	133
-0.344390869140625	-4.0640258789062496e-05	-0.00038143707275390624	-0.0005249917602539063	-0.0006357705688476562	-0.0007148110961914064	-0.0007682168579101562	-0.0008185708618164062	-0.0008640420532226562	-0.0009095132446289062	-0.0009537637329101562	134
-0.346832275390625	-4.058776855468749e-05	-0.0003816439819335937	-0.0005252902221679689	-0.0006357638549804687	-0.0007120578002929688	-0.0007682101440429689	-0.0008188693237304688	-0.0008637301635742189	-0.0009095065307617188	-0.000956503601074219	135
-0.349273681640625	-4.0528564453125e-05	-0.0003817947387695313	-0.0005258987426757811	-0.0006363723754882814	-0.0007135818481445313	-0.0007688186645507812	-0.0008191726684570311	-0.0008628128051757811	-0.000912861633300781	-0.0009565017700195312	136
-0.351715087890625	-4.049591064453125e-05	-0.0003819793701171875	-0.0005259002685546874	-0.0006363739013671874	-0.0007135833740234375	-0.0007694305419921874	-0.0008203948974609376	-0.0008640350341796874	-0.0009104217529296873	-0.0009540618896484375	137
-0.354156494140625	-4.044708251953125e-05	-0.0003821304321289063	-0.0005258987426757811	-0.0006366775512695311	-0.0007138870239257812	-0.0007691238403320313	-0.0008161209106445312	-0.0008658645629882813	-0.0009113357543945312	-0.0009589431762695313	138
-0.356597900390625	-4.0403137207031245e-05	-0.00038223968505859377	-0.0005261911010742188	-0.0006369699096679688	-0.0007160104370117187	-0.0007694161987304688	-0.0008206857299804689	-0.0008655465698242188	-0.0009122384643554688	-0.0009574044799804686	139
-0.359039306640625	-4.036010742187501e-05	-0.000382333984375	-0.0005264990234374999	-0.0006366674804687499	-0.0007150976562499998	-0.0007706396484374998	-0.0008200781249999998	-0.0008655493164062499	-0.000911630859375	-0.0009574072265625	140
-0.36148071289062494	-4.032867431640624e-05	-0.0003823873901367187	-0.0005264913940429689	-0.0006366598510742188	-0.0007150900268554686	-0.0007709371948242189	-0.0008209860229492188	-0.0008652365112304689	-0.0009143698120117188	-0.0009586203002929687	141
-0.36392211914062494	-4.028564453124999e-05	-0.00038244506835937494	-0.000526182861328125	-0.000637572021484375	-0.000714781494140625	-0.000770933837890625	-0.000820677490234375	-0.000866453857421875	-0.000914366455078125	-0.000959227294921875	142
-0.36636352539062494	-4.024658203124999e-05	-0.0003825390625	-0.0005267956542968749	-0.000637879638671875	-0.000715699462890625	-0.0007724621582031251	-0.000820374755859375	-0.000866151123046875	-0.0009134533691406248	-0.0009601452636718748	143
-0.36880493164062494	-4.021331787109376e-05	-0.0003826052856445312	-0.0005264956665039063	-0.0006381900024414063	-0.0007160098266601562	-0.0007736880493164062	-0.0008209902954101561	-0.0008664614868164064	-0.0009143740844726561	-0.0009580142211914062	144
-0.37124633789062494	-4.017974853515625e-05	-0.00038264892578125	-0.000526478271484375	-0.000639698486328125	-0.0007169079589843751	-0.000773975830078125	-0.000821583251953125	-0.000864613037109375	-0.000913135986328125	-0.000958302001953125	145
-0.37368774414062494	-4.014617919921876e-05	-0.0003827392578125	-0.0005267822265625	-0.0006390869140624999	-0.0007172119140624999	-0.00077275390625	-0.0008224975585937501	-0.0008658325195312499	-0.000916796875	-0.00096104736328125	146
-0.37612915039062494	-4.011505126953125e-05	-0.00038282470703125	-0.000527081298828125	-0.000639385986328125	-0.000717205810546875	-0.000773358154296875	-0.000821575927734375	-0.000867352294921875	-0.000915875244140625	-0.000962261962890625	147
-0.37857055664062494	-4.0089111328125004e-05	-0.0003829211425781249	-0.0005264758300781249	-0.0006393908691406249	-0.0007169055175781249	-0.000773668212890625	-0.0008234118652343749	-0.000866136474609375	-0.0009161853027343748	-0.0009613513183593748	148
-0.38101196289062494	-4.005554199218749e-05	-0.0003830416870117187	-0.0005267794799804689	-0.0006399996948242187	-0.0007175143432617188	-0.0007736666870117188	-0.0008224948120117187	-0.0008697970581054688	-0.0009161837768554687	-0.0009616549682617189	149
-0.38345336914062494	-4.0023193359375e-05	-0.0003831549072265625	-0.0005270758056640625	-0.0006396856689453126	-0.0007172003173828125	-0.0007736578369140627	-0.0008218756103515626	-0.0008682623291015627	-0.0009155645751953123	-0.0009619512939453123	150
-0.38589477539062494	-3.999176025390625e-05	-0.00038330078125	-0.0005270690917968749	-0.0006405944824218749	-0.0007171936035156249	-0.0007745666503906251	-0.0008249206542968749	-0.0008700866699218749	-0.000917388916015625	-0.0009643859863281248	151
-0.38833618164062494	-3.9971923828125e-05	-0.00038344604492187494	-0.000527672119140625	-0.000640587158203125	-0.000717491455078125	-0.000773643798828125	-0.0008246081542968749	-0.0008685534667968749	-0.000917686767578125	-0.0009628527832031252	152
-0.39077758789062494	-3.99493408203125e-05	-0.00038359375	-0.000527667236328125	-0.000641192626953125	-0.000717181396484375	-0.000773333740234375	-0.000823687744140625	-0.000868548583984375	-0.000917987060546875	-0.000962542724609375	153
-0.39321899414062494	-3.992462158203124e-05	-0.0003837741088867187	-0.0005282748413085938	-0.0006414950561523437	-0.0007171786499023437	-0.0007736361694335937	-0.0008246005249023437	-0.0008694613647460938	-0.0009182894897460939	-0.0009652865600585933	154
-0.39566040039062494	-3.989807128906249e-05	-0.00038389251708984375	-0.0005285763549804689	-0.0006414913940429686	-0.0007183956909179688	-0.0007736325073242188	-0.0008245968627929686	-0.0008691525268554686	-0.0009188961791992189	-0.0009655880737304688	155
-0.39810180664062494	-3.98779296875e-05	-0.00038400512695312497	-0.0005288720703125	-0.0006408715820312499	-0.00071960693359375	-0.0007724023437499998	-0.0008242822265624998	-0.0008700585937499998	-0.0009170556640625	-0.00096496826171875	156
-0.40054321289062494	-3.984466552734375e-05	-0.00038412445068359375	-0.0005288693237304688	-0.0006411740112304688	-0.0007192990112304689	-0.0007748410034179687	-0.0008251950073242188	-0.0008709713745117185	-0.0009182736206054688	-0.0009643551635742189	157
-0.40298461914062494	-3.982208251953125e-05	-0.0003842147827148437	-0.0005288681030273438	-0.0006411727905273435	-0.0007189926147460938	-0.0007742294311523436	-0.0008258041381835938	-0.0008712753295898438	-0.0009188827514648438	-0.0009637435913085935	158
-0.40542602539062494	-3.980010986328125e-05	-0.0003842599487304688	-0.0005288522338867188	-0.0006408517456054689	-0.0007208078002929687	-0.0007742135620117188	-0.0008260934448242188	-0.0008715646362304688	-0.0009194772338867187	-0.0009634225463867188	159
-0.40786743164062494	-3.977691650390624e-05	-0.00038431701660156253	-0.0005291534423828124	-0.0006411529541015625	-0.0007204986572265625	-0.0007739044189453126	-0.0008257843017578125	-0.0008718658447265625	-0.0009197784423828124	-0.0009661651611328126	160
-0.41030883789062494	-3.9753112792968735e-05	-0.000384375	-0.000529150390625	-0.0006417602539062499	-0.0007204956054687499	-0.00077542724609375	-0.0008263916015625	-0.0008718627929687498	-0.000919775390625	-0.00096585693359375	161
-0.41275024414062494	-3.97357177734375e-05	-0.0003844070434570312	-0.0005294570922851563	-0.0006423721313476562	-0.0007201919555664063	-0.0007751235961914062	-0.0008273086547851563	-0.0008730850219726563	-0.0009197769165039063	-0.0009661636352539063	162
-0.41519165039062494	-3.972351074218751e-05	-0.0003844601440429688	-0.0005297543334960937	-0.0006420590209960937	-0.000720794372558594	-0.0007763363647460938	-0.0008282162475585937	-0.0008724667358398436	-0.0009216000366210937	-0.0009667660522460936	163
-0.41763305664062494	-3.96954345703125e-05	-0.0003844866943359375	-0.0005297503662109375	-0.0006417498779296873	-0.0007207904052734374	-0.0007763323974609376	-0.0008282122802734374	-0.0008724627685546874	-0.0009206805419921874	-0.0009667620849609377	164
-0.42007446289062494	-3.967254638671874e-05	-0.00038450927734375007	-0.0005300476074218751	-0.0006417419433593751	-0.0007201721191406249	-0.000775103759765625	-0.000828204345703125	-0.000873675537109375	-0.000919451904296875	-0.000967669677734375	165
-0.42251586914062494	-3.9649047851562494e-05	-0.00038459838867187506	-0.000530045166015625	-0.000642349853515625	-0.000720474853515625	-0.000777542724609375	-0.000828507080078125	-0.000871842041015625	-0.000921890869140625	-0.0009676672363281248	166
-0.42495727539062494	-3.963195800781249e-05	-0.0003846881103515625	-0.0005303485107421875	-0.0006429583740234374	-0.0007216937255859374	-0.0007769305419921874	-0.0008275897216796875	-0.0008742816162109374	-0.0009218890380859374	-0.0009676654052734375	167
-0.42739868164062494	-3.9602355957031244e-05	-0.0003848028564453125	-0.0005306463623046875	-0.0006429510498046874	-0.0007216864013671875	-0.0007760076904296874	-0.0008281927490234374	-0.0008736639404296877	-0.0009221868896484377	-0.0009688787841796877	168
-0.42984008789062494	-3.957916259765625e-05	-0.0003849456787109375	-0.0005306365966796874	-0.0006432464599609374	-0.0007225921630859374	-0.0007769134521484374	-0.0008300140380859373	-0.0008739593505859374	-0.0009224822998046873	-0.0009682586669921873	169
-0.43228149414062494	-3.95501708984375e-05	-0.0003850906372070312	-0.0005306289672851563	-0.0006435440063476561	-0.0007228897094726563	-0.0007781265258789063	-0.0008293960571289062	-0.0008745620727539063	-0.0009230850219726563	-0.0009691665649414064	170
-0.43472290039062494	-3.953796386718749e-05	-0.00038525543212890626	-0.0005303054809570314	-0.0006435256958007812	-0.0007240921020507812	-0.0007778030395507812	-0.0008293777465820312	-0.0008763748168945312	-0.0009224563598632812	-0.0009700637817382811	171
-0.43716430664062494	-3.951263427734375e-05	-0.0003854446411132813	-0.0005306167602539062	-0.0006438369750976562	-0.0007237930297851561	-0.0007771987915039062	-0.0008296890258789062	-0.0008757705688476562	-0.0009227676391601562	-0.0009685440063476562	172
-0.43960571289062494	-3.9500427246093753e-05	-0.00038562347412109376	-0.0005309176635742189	-0.0006441378784179687	-0.0007234835815429684	-0.0007778048706054689	-0.0008293795776367187	-0.0008760714721679686	-0.000924594421386719	-0.000969150085449219	173
-0.44204711914062494	-3.946472167968749e-05	-0.0003857644653320313	-0.0005312112426757811	-0.0006444314575195312	-0.0007228616333007812	-0.0007777932739257813	-0.0008305886840820313	-0.0008751443481445311	-0.0009233621215820313	-0.0009688333129882812	174
-0.44448852539062494	-3.9435729980468736e-05	-0.00038588256835937507	-0.0005315124511718749	-0.000644122314453125	-0.000723468017578125	-0.000779620361328125	-0.0008305847167968749	-0.0008754455566406248	-0.000926409912109375	-0.0009688293457031248	175
-0.44692993164062494	-3.9420776367187497e-05	-0.0003859716796875	-0.000531510009765625	-0.000643814697265625	-0.0007237707519531251	-0.000778397216796875	-0.000829361572265625	-0.000876358642578125	-0.000925186767578125	-0.000971268310546875	176
-0.44937133789062494	-3.9397583007812494e-05	-0.0003860528564453125	-0.0005314996337890625	-0.0006444146728515625	-0.0007243707275390626	-0.0007811334228515626	-0.0008296563720703125	-0.0008751275634765624	-0.0009242608642578126	-0.0009715631103515624	177
-0.451812744140625	-3.937042236328125e-05	-0.0003861087036132812	-0.0005314944458007812	-0.0006453250122070313	-0.0007237551879882813	-0.0007786868286132813	-0.0008305667114257812	-0.0008751223754882814	-0.0009254763793945313	-0.0009709475708007811	178
-0.454254150390625	-3.936065673828125e-05	-0.0003861276245117188	-0.0005314828491210938	-0.0006440927124023438	-0.0007237435913085938	-0.0007792855834960938	-0.0008299447631835939	-0.0008775521850585938	-0.0009260751342773437	-0.0009700204467773438	179
-0.456695556640625	-3.932891845703124e-05	-0.0003861233520507813	-0.0005314785766601563	-0.0006453091430664063	-0.0007246548461914063	-0.0007805020141601563	-0.0008287197875976562	-0.0008766323852539063	-0.0009269863891601562	-0.0009712368774414066	180
-0.459136962890625	-3.9306640625e-05	-0.0003861444091796875	-0.0005314691162109375	-0.0006446893310546874	-0.0007255609130859374	-0.0007786614990234374	-0.0008308465576171874	-0.0008763177490234374	-0.0009257562255859375	-0.0009684808349609377	181
-0.461578369140625	-3.928070068359376e-05	-0.0003861642456054687	-0.0005317636108398438	-0.0006465097045898437	-0.0007237191772460937	-0.000781702575683594	-0.0008320565795898439	-0.0008775277709960937	-0.0009260507202148438	-0.0009712167358398439	182
-0.464019775390625	-3.927490234375e-05	-0.00038619262695312493	-0.000531761474609375	-0.0006462023925781249	-0.000725853271484375	-0.0007807849121093749	-0.000831749267578125	-0.000878135986328125	-0.000926658935546875	-0.0009733508300781248	183
-0.466461181640625	-3.925659179687501e-05	-0.00038623779296875	-0.00053205078125	-0.0006455761718749999	-0.0007252270507812499	-0.0007816845703124999	-0.0008329541015624998	-0.0008781201171874999	-0.00092664306640625	-0.0009727246093750002	184
-0.4689025878906249	-3.9250793457031244e-05	-0.00038625396728515625	-0.0005323416137695313	-0.0006452566528320311	-0.0007249075317382811	-0.0007801443481445312	-0.0008317190551757811	-0.0008771902465820312	-0.0009254080200195315	-0.0009724050903320312	185
-0.471343994140625	-3.923492431640626e-05	-0.0003863473510742188	-0.0005326486206054689	-0.0006464791870117188	-0.0007258248901367187	-0.0007804513549804687	-0.0008320260620117187	-0.0008790231323242189	-0.0009275460815429689	-0.000973017272949219	186
-0.473785400390625	-3.922454833984376e-05	-0.0003864303588867187	-0.0005329452514648438	-0.0006470809936523436	-0.0007258163452148438	-0.0007801376342773436	-0.0008329330444335937	-0.0008774887084960938	-0.0009272323608398437	-0.0009739242553710936	187
-0.476226806640625	-3.920593261718749e-05	-0.0003865478515625	-0.0005332458496093748	-0.000647076416015625	-0.000724896240234375	-0.000781353759765625	-0.000832012939453125	-0.0008796203613281252	-0.0009281433105468748	-0.0009742248535156248	188
-0.4786682128906249	-3.920654296875001e-05	-0.00038665222167968743	-0.0005335333251953126	-0.0006470587158203125	-0.0007257940673828125	-0.0007822515869140624	-0.0008326055908203125	-0.0008789923095703123	-0.0009281256103515625	-0.0009739019775390625	189
-0.481109619140625	-3.9202575683593754e-05	-0.0003867642211914062	-0.0005332180786132813	-0.0006470486450195313	-0.0007270046997070313	-0.0007819363403320313	-0.0008344265747070312	-0.0008798977661132812	-0.0009290310668945312	-0.0009726712036132812	190
-0.483551025390625	-3.9197998046875e-05	-0.0003869076538085938	-0.0005332089233398437	-0.0006467343139648439	-0.0007266903686523437	-0.0007816220092773438	-0.0008335018920898436	-0.0008792782592773437	-0.0009284115600585933	-0.0009747982788085935	191
-0.485992431640625	-3.919830322265625e-05	-0.0003870562744140625	-0.0005335101318359376	-0.0006476458740234375	-0.0007272967529296875	-0.0007819232177734374	-0.0008338031005859374	-0.0008801898193359375	-0.0009299334716796875	-0.0009757098388671873	192
-0.4884338378906249	-3.919921875e-05	-0.000387197265625	-0.00053410888671875	-0.00064671875	-0.0007269799804687501	-0.000782216796875	-0.0008344018554687501	-0.0008795678710937499	-0.0009290063476562498	-0.00097539306640625	193
-0.490875244140625	-3.9194946289062494e-05	-0.0003873446655273437	-0.0005344088745117187	-0.0006476290893554687	-0.0007272799682617188	-0.0007822116088867187	-0.0008331759643554687	-0.0008810885620117188	-0.0009290011596679688	-0.0009772189331054687	194
-0.493316650390625	-3.920593261718749e-05	-0.0003874850463867188	-0.0005343966674804687	-0.0006479220581054689	-0.0007269625854492188	-0.0007825045776367188	-0.0008343844604492188	-0.0008798556518554686	-0.0009274630737304688	-0.0009747653198242187	195
-0.495758056640625	-3.919708251953125e-05	-0.0003876318359375001	-0.000534390869140625	-0.000648526611328125	-0.000727261962890625	-0.000782498779296875	-0.000833768310546875	-0.000881680908203125	-0.0009305090332031246	-0.0009762854003906252	196
-0.4981994628906249	-3.9224853515625e-05	-0.0003877084350585937	-0.0005346810913085938	-0.0006485116577148438	-0.0007278573608398438	-0.0007830941772460939	-0.0008346688842773438	-0.0008807504272460938	-0.0009304940795898433	-0.000976575622558594	197
-0.500640869140625	-3.922210693359375e-05	-0.00038781982421875	-0.0005349755859375	-0.0006485009765625	-0.0007281518554687501	-0.0007852197265625	-0.00083587890625	-0.00088135009765625	-0.0009320092773437504	-0.00097656494140625	198
-0.503082275390625	-3.923858642578125e-05	-0.00038793121337890623	-0.0005352700805664062	-0.0006484902954101561	-0.0007281411743164062	-0.0007858193969726561	-0.0008370889282226561	-0.0008822549438476562	-0.0009298623657226562	-0.0009762490844726563	199
-0.505523681640625	-3.92584228515625e-05	-0.0003880087280273438	-0.0005349508666992189	-0.0006493917846679688	-0.0007287374877929688	-0.0007845846557617188	-0.0008358541870117187	-0.0008819357299804688	-0.0009307638549804687	-0.000976845397949219	200
-0.5079650878906249	-3.9259338378906246e-05	-0.0003881304931640625	-0.0005346453857421874	-0.0006484759521484375	-0.0007293475341796874	-0.0007839739990234374	-0.0008358538818359374	-0.0008816302490234375	-0.0009301531982421875	-0.0009759295654296873	201
-0.510406494140625	-3.927215576171876e-05	-0.000388243408203125	-0.00053494140625	-0.0006496875	-0.0007296435546875002	-0.0007842700195312499	-0.0008364550781249998	-0.00088253662109375	-0.00093258544921875	-0.0009780566406249998	202
-0.512847900390625	-3.9305419921875e-05	-0.00038837707519531257	-0.0005349224853515625	-0.0006493634033203124	-0.0007290142822265626	-0.0007839459228515626	-0.0008364361572265624	-0.0008837384033203125	-0.0009316510009765623	-0.0009780377197265626	203
-0.515289306640625	-3.9322509765625e-05	-0.0003884896850585937	-0.0005349130249023438	-0.0006502694702148436	-0.0007296151733398436	-0.0007851571655273437	-0.0008370370483398436	-0.0008837289428710938	-0.0009316415405273438	-0.0009765023803710937	204
-0.5177307128906249	-3.934997558593751e-05	-0.0003886627197265625	-0.0005352081298828125	-0.0006502593994140625	-0.0007280792236328125	-0.0007860626220703125	-0.0008382476806640626	-0.0008828033447265625	-0.0009325469970703123	-0.0009783233642578126	205
-0.520172119140625	-3.9367370605468736e-05	-0.00038880249023437506	-0.00053611083984375	-0.0006511621093750001	-0.0007286767578124998	-0.0007848291015624999	-0.0008376245117187501	-0.00088279052734375	-0.00093314453125	-0.00097983642578125	206
-0.522613525390625	-3.939422607421874e-05	-0.00038895263671875	-0.0005364135742187499	-0.00065054931640625	-0.00072867431640625	-0.0007857421875	-0.0008376220703124999	-0.0008833984374999999	-0.00093375244140625	-0.00097891845703125	207
-0.525054931640625	-3.9425048828125e-05	-0.00038912261962890623	-0.000536400451660156	-0.0006511465454101564	-0.0007295767211914064	-0.0007860342407226561	-0.0008382192993164063	-0.0008833853149414063	-0.0009337393188476562	-0.000979820861816406	208
-0.5274963378906249	-3.9441833496093756e-05	-0.00038926177978515616	-0.0005360818481445313	-0.0006520486450195313	-0.0007298684692382812	-0.0007884622192382813	-0.0008388162231445311	-0.0008858132934570314	-0.0009340310668945312	-0.000981638488769531	209
-0.529937744140625	-3.9480895996093754e-05	-0.00038942749023437504	-0.0005366748046875001	-0.0006514208984375	-0.0007298510742187499	-0.0007872241210937499	-0.0008384936523437501	-0.0008845751953124998	-0.00093248779296875	-0.0009800952148437498	210
-0.532379150390625	-3.9507446289062495e-05	-0.00038960113525390627	-0.0005378860473632813	-0.0006523269653320313	-0.0007319778442382813	-0.0007875198364257812	-0.0008397048950195312	-0.0008848709106445314	-0.0009343093872070312	-0.000981611633300781	211
-0.534820556640625	-3.9543151855468735e-05	-0.000389822998046875	-0.00053786376953125	-0.0006519995117187501	-0.00073287109375	-0.0007881079101562499	-0.00084029296875	-0.00088637451171875	-0.00093459228515625	-0.0009812841796875	212
-0.5372619628906249	-3.957763671875001e-05	-0.0003899996948242188	-0.0005378573608398438	-0.0006516879272460939	-0.0007343905639648438	-0.0007881015014648436	-0.0008405917358398438	-0.0008860629272460938	-0.0009348910522460937	-0.0009824984741210938	213
-0.539703369140625	-3.96209716796875e-05	-0.0003902029418945313	-0.0005381521606445313	-0.0006525930786132813	-0.0007331594848632813	-0.0007877859497070312	-0.0008402761840820311	-0.0008872732543945312	-0.0009354910278320313	-0.0009824880981445312	214
-0.542144775390625	-3.964752197265625e-05	-0.00039039733886718747	-0.0005387432861328125	-0.0006522686767578125	-0.0007343609619140627	-0.0007892926025390624	-0.0008414776611328125	-0.0008878643798828125	-0.0009330303955078125	-0.0009836895751953124	215
-0.544586181640625	-3.9670715332031244e-05	-0.000390537109375	-0.00053903564453125	-0.0006516455078125	-0.0007358740234375	-0.0007892797851562498	-0.00084146484375	-0.0008872412109374998	-0.0009366796875	-0.00098520263671875	216
-0.5470275878906249	-3.97052001953125e-05	-0.0003906759643554687	-0.0005390219116210937	-0.0006537680053710939	-0.0007340292358398436	-0.0007898764038085938	-0.0008420614624023438	-0.0008866171264648437	-0.0009388021850585935	-0.0009827474975585935	217
-0.549468994140625	-3.974395751953125e-05	-0.0003907760620117187	-0.0005393051147460936	-0.0006540512084960937	-0.0007346176147460936	-0.0007904647827148436	-0.0008426498413085938	-0.0008893417358398436	-0.0009372543334960938	-0.0009839462280273438	218
-0.551910400390625	-3.978454589843751e-05	-0.0003908328247070313	-0.0005393008422851563	-0.0006543521118164063	-0.0007349185180664063	-0.0007916812133789063	-0.0008435610961914062	-0.000888116760253906	-0.0009381655883789063	-0.0009845523071289064	219
-0.554351806640625	-3.9804382324218746e-05	-0.0003909384155273437	-0.0005398947143554687	-0.0006552511596679689	-0.0007349020385742187	-0.0007907492065429688	-0.0008435446166992187	-0.0008929830932617187	-0.0009378439331054687	-0.0009845358276367188	220
