
Index;Column 2 (V);Column 3 (V);Column 4 (V);Column 5 (V);Column 6 (V/s);Column 7 (V);Time (s);Potential applied (V);WE(1).Current (A);WE(1).Potential (V);Scan;Column 13;Column 14;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s);Y' (Mho);-Y'' (Mho)
19;;;;;;;858.824612831676;-0.05859375;7.0831298828125E-07;-0.0584716796875;3;;;1584.9;38.9598131108855;7.45522614214826;39.6667043559923;10.8329800865737;274.256266307569;0.0247607973787286;0.00473814757254974
20;;;;;;;859.06875383106;-0.06103515625;6.8634033203125E-07;-0.060943603515625;3;;;1258.9;39.4172807607478;8.77722242177384;40.3826900541916;12.5534982915182;276.291204302432;0.0241710863236263;0.00538228403237877
21;;;;;;;859.312894830444;-0.0634765625;6.6864013671875E-07;-0.0633544921875;3;;;1000;39.9490460559953;10.4155642917588;41.2845038761494;14.612916067515;278.351188297231;0.0234386326969004;0.00611094906805288
22;;;;;;;859.557035829827;-0.06591796875;6.5032958984375E-07;-0.065765380859375;3;;;794.33;40.5394545732588;12.4309446148965;42.4025442764457;17.0475391558583;280.498750291809;0.0225472753582048;0.00691385550558315
23;;;;;;;859.801176829211;-0.068359375;6.3140869140625E-07;-0.068206787109375;3;;;630.96;41.2556398207889;14.9149776650726;43.8689454599979;19.876229955972;282.531574286676;0.0214372433157497;0.00775011626638297
24;;;;;;;860.045317828594;-0.07080078125;6.1767578125E-07;-0.070709228515625;3;;;501.19;42.0870641420699;17.9510188553758;45.7554373385805;23.0992682666889;284.573602281521;0.0201031082063218;0.00857439885198877
25;;;;;;;860.289458827978;-0.0732421875;5.99365234375E-07;-0.07318115234375;3;;;398.11;43.0632688955301;21.6613223298359;48.2043360398811;26.7029248475643;286.593456276421;0.0185325330378906;0.00932207846775306
26;;;;;;;860.533599827362;-0.07568359375;5.8135986328125E-07;-0.0755615234375;3;;;316.23;44.280308845783;26.1903898990499;51.44591601422;30.6029604445629;288.626867271287;0.0167304966189954;0.00989555495609319
27;;;;;;;860.777740826745;-0.078125;5.633544921875E-07;-0.0780029296875;3;;;251.19;45.717823547514;31.6938971114126;55.6293313282699;34.7316483395244;290.676349266113;0.0147733119267281;0.0102416036431373
28;;;;;;;861.021881826129;-0.08056640625;5.5084228515625E-07;-0.08038330078125;3;;;199.53;47.4913611393869;38.3623056398607;61.0499457565505;38.9303899471951;292.715362260965;0.0127421892830863;0.0102928142734008
29;;;;;;;861.266022825512;-0.0830078125;5.3375244140625E-07;-0.08282470703125;3;;;158.49;49.5915139663666;46.4405714127024;67.9414816633745;43.1207222192117;294.757576255809;0.0107432910016678;0.0100606844410673
30;;;;;;;861.510163824896;-0.08544921875;5.1483154296875E-07;-0.085357666015625;3;;;125.89;52.1209704470783;56.2375370866762;76.6763075396858;47.1756346421202;296.790600250676;0.00886523213555953;0.0095654170812445
31;;;;;;;861.75430482428;-0.087890625;4.949951171875E-07;-0.08770751953125;3;;;100;55.1596188775049;68.1147952278479;87.6482109551772;50.9993165699086;298.847294245483;0.00718017691434417;0.00886656380469895
32;;;;;;;861.998445823663;-0.09033203125;4.8095703125E-07;-0.090179443359375;3;;;79.433;58.7409672986666;82.5159125995831;101.288583124284;54.5539089681427;300.905875240286;0.00572558810250259;0.00804297493170565
33;;;;;;;862.242586823047;-0.0927734375;4.632568359375E-07;-0.092620849609375;3;;;63.096;63.0627657255612;100.056093365953;118.271443047818;57.777830449701;302.978810235052;0.00450830429854354;0.00715292630488553
34;;;;;;;862.48672782243;-0.09521484375;4.4708251953125E-07;-0.095001220703125;3;;;50.119;68.1674926349952;121.415205874276;139.242447801075;60.6883531728518;305.080423229746;0.00351587981731765;0.00626224106752149
35;;;;;;;862.730868821814;-0.09765625;4.3365478515625E-07;-0.097412109375;3;;;39.811;74.2239617182594;147.371780127043;165.007993960799;63.2678384642171;315.08360420449;0.0027260521652594;0.00541258039874511
36;;;;;;;862.975009821198;-0.10009765625;4.205322265625E-07;-0.099884033203125;3;;;31.623;81.4696613934367;179.104379571255;196.763016111172;65.5405162339873;317.351963198763;0.0021043063664327;0.00462614523911761
37;;;;;;;863.219150820581;-0.1025390625;4.0557861328125E-07;-0.10235595703125;3;;;25.119;90.0832003907388;217.844785722023;235.735728431038;67.5339214628928;319.536343193248;0.00162103722296202;0.00392009281366395
38;;;;;;;863.463291819965;-0.10498046875;3.8482666015625E-07;-0.104766845703125;3;;;19.953;100.284019818282;265.087630314671;283.422540347026;69.2781106660826;322.017533186984;0.0012484264500129;0.00330005129287552
39;;;;;;;863.707432819348;-0.107421875;3.680419921875E-07;-0.107147216796875;3;;;15.849;112.547115841817;322.960820427952;342.009568310314;70.7873023543688;324.741095180108;0.00096218339428139;0.00276104399561887
40;;;;;;;863.951573818732;-0.10986328125;3.5919189453125E-07;-0.109649658203125;3;;;12.589;127.261443028449;393.80169745618;413.854143148347;72.0911784347287;327.501526173138;0.000743022951011463;0.00229923292078185
41;;;;;;;864.195714818116;-0.1123046875;3.38134765625E-07;-0.112060546875;3;;;10;145.150546347119;480.783361049057;502.216408898091;73.2007108334266;330.351298165943;0.000575488803090541;0.00190619634551214
42;;;;;;;864.439855817499;-0.11474609375;3.2501220703125E-07;-0.114532470703125;3;;;7.9433;166.484091394271;587.564028829043;610.695047189014;74.1801185261531;333.261147158596;0.000446399751931166;0.00157545645662806
43;;;;;;;864.683996816883;-0.1171875;3.11279296875E-07;-0.116943359375;3;;;6.3096;192.675437193732;718.102683585376;743.502043218655;74.9806165843017;336.300098150924;0.00034854753881244;0.0012990390815962
44;;;;;;;864.928137816266;-0.11962890625;2.94189453125E-07;-0.119384765625;3;;;5.0119;225.103540952225;878.395761808887;906.780413613486;75.6263260223766;339.33970314325;0.000273765088778884;0.00106828214561779
45;;;;;;;865.17227881565;-0.1220703125;2.850341796875E-07;-0.121826171875;3;;;3.9811;265.253692971246;1076.22186859448;1108.42818083802;76.1544069326797;342.379081135576;0.00021589685771367;0.000875964881127855
46;;;;;;;865.416419815034;-0.12451171875;2.67333984375E-07;-0.124267578125;3;;;3.1623;314.754792094558;1316.0415448448;1353.15776127692;76.5493586154839;345.427038127881;0.000171899845038413;0.000718741519763648
47;;;;;;;865.660560814417;-0.126953125;2.6031494140625E-07;-0.126556396484375;3;;;2.5119;375.304396628389;1613.17730991802;1656.25916551817;76.9031578211289;348.503578120113;0.000136812904485383;0.000588065248375795
48;;;;;;;865.904701813801;-0.12939453125;2.45361328125E-07;-0.12908935546875;3;;;1.9953;455.149075014617;1973.43144446815;2025.23883690351;77.0125003346804;351.668337112123;0.000110968871736547;0.000481137879572802
49;;;;;;;866.148842813184;-0.1318359375;2.3651123046875E-07;-0.131500244140625;3;;;1.5849;554.171783056318;2415.84756219402;2478.59351425251;77.0804228382704;355.08745310349;9.02056605378016E-05;0.000393241106402928
50;;;;;;;866.392983812568;-0.13427734375;2.1728515625E-07;-0.1339111328125;3;;;1.2589;671.072463600732;2960.70305562578;3035.80316143768;77.2291297789684;358.59685009463;7.28152258330946E-05;0.000321253327045156
51;;;;;;;866.637124811952;-0.13671875;2.1453857421875E-07;-0.13641357421875;3;;;1;845.450445142344;3619.94345365002;3717.36157278453;76.8540152643463;365.232763077876;6.11812782925175E-05;0.000261958307684906
52;;;;;;;866.881265811335;-0.13916015625;2.0111083984375E-07;-0.138763427734375;3;;;0.79433;1051.75667510643;4420.18843143118;4543.59525849178;76.6157108172389;369.025327068301;5.09466933409389E-05;0.000214112246544574
53;;;;;;;867.125406810719;-0.1416015625;1.8646240234375E-07;-0.141265869140625;3;;;0.63096;1324.51043908596;5392.17313481201;5552.46422942427;76.1993417543393;373.131844057933;4.29619362926095E-05;0.000174900998784412
54;;;;;;;867.369547810102;-0.14404296875;1.702880859375E-07;-0.143646240234375;3;;;0.50119;1675.72059231506;6563.76391441504;6774.29230456479;75.6783783410471;377.686879046432;3.6515204930241E-05;0.000143029324547158
55;;;;;;;867.613688809486;-0.146484375;1.6143798828125E-07;-0.14617919921875;3;;;0.39811;2120.56206876485;7986.50851967817;8263.23797444902;75.1300427411624;382.677366033833;3.10563539862201E-05;0.000116965138325593
56;;;;;;;867.85782980887;-0.14892578125;1.4984130859375E-07;-0.1485595703125;3;;;0.31623;2697.51891601291;9694.69529832039;10062.9878877758;74.4509386943962;388.00576802038;2.66385510694847E-05;9.57370991077657E-05
57;;;;;;;868.101970808253;-0.1513671875;1.3153076171875E-07;-0.150970458984375;3;;;0.25119;3433.19745270402;11710.7775001058;12203.6533221096;73.6606763241965;394.091440005015;2.30525545276328E-05;7.86332101783246E-05
58;;;;;;;868.346111807637;-0.15380859375;1.2603759765625E-07;-0.153411865234375;3;;;0.19953;4477.34922970946;14186.6837709467;14876.4462336145;72.4841868654332;401.10375898731;2.02312434615152E-05;6.41036109886328E-05
59;;;;;;;868.59025280702;-0.15625;1.1138916015625E-07;-0.15582275390625;3;;;0.15849;5679.58225416269;17078.9505317951;17998.561216089;71.6055228961036;409.129935967046;1.75323775579259E-05;5.27212382208407E-05
60;;;;;;;868.834393806404;-0.15869140625;9.979248046875E-08;-0.15826416015625;3;;;0.12589;7408.09777134437;20348.9147661568;21655.4437671019;69.9957771456206;418.426491943575;1.57969240423352E-05;4.33917411495769E-05
61;;;;;;;869.078534805788;-0.1611328125;8.9508056640625E-08;-0.16070556640625;3;;;0.1;9119.11868876431;24191.9423441801;25853.59549548;69.346135856233;429.442080915763;1.364303424099E-05;3.6193354755253E-05
62;;;;;;;869.322675805171;-0.16357421875;8.0291748046875E-08;-0.163116455078125;3;;;;;;;;;;
63;;;;;;;869.566816804555;-0.166015625;6.3873291015625E-08;-0.165557861328125;3;;;;;;;;;;
64;;;;;;;869.810957803938;-0.16845703125;5.157470703125E-08;-0.1680908203125;3;;;;;;;;;;
65;;;;;;;870.055098803322;-0.1708984375;4.3701171875E-08;-0.17047119140625;3;;;;;;;;;;
66;;;;;;;870.299239802706;-0.17333984375;3.21044921875E-08;-0.172882080078125;3;;;;;;;;;;
67;;;;;;;870.543380802089;-0.17578125;1.8829345703125E-08;-0.1754150390625;3;;;;;;;;;;
68;;;;;;;870.787521801473;-0.17822265625;5.7373046875E-09;-0.17779541015625;3;;;;;;;;;;
69;;;;;;;871.031662800856;-0.1806640625;-3.143310546875E-09;-0.18023681640625;3;;;;;;;;;;
70;;;;;;;871.27580380024;-0.18310546875;-1.4617919921875E-08;-0.1827392578125;3;;;;;;;;;;
71;;;;;;;871.519944799624;-0.185546875;-2.6702880859375E-08;-0.18505859375;3;;;;;;;;;;
72;;;;;;;871.764085799007;-0.18798828125;-4.01611328125E-08;-0.18768310546875;3;;;;;;;;;;
73;;;;;;;872.008226798391;-0.1904296875;-5.096435546875E-08;-0.18988037109375;3;;;;;;;;;;
74;;;;;;;872.252367797774;-0.19287109375;-6.9244384765625E-08;-0.19244384765625;3;;;;;;;;;;
75;;;;;;;872.496508797158;-0.1953125;-7.2784423828125E-08;-0.194854736328125;3;;;;;;;;;;
76;;;;;;;872.740649796542;-0.19775390625;-8.6181640625E-08;-0.1971435546875;3;;;;;;;;;;
77;;;;;;;872.984790795925;-0.2001953125;-9.429931640625E-08;-0.1995849609375;3;;;;;;;;;;
78;;;;;;;873.228931795309;-0.20263671875;-1.08001708984375E-07;-0.202056884765625;3;;;;;;;;;;
79;;;;;;;873.473072794692;-0.205078125;-1.15509033203125E-07;-0.20440673828125;3;;;;;;;;;;
80;;;;;;;873.717213794076;-0.20751953125;-1.25274658203125E-07;-0.207061767578125;3;;;;;;;;;;
81;;;;;;;873.96135479346;-0.2099609375;-1.38031005859375E-07;-0.2093505859375;3;;;;;;;;;;
82;;;;;;;874.205495792843;-0.21240234375;-1.45416259765625E-07;-0.211639404296875;3;;;;;;;;;;
83;;;;;;;874.449636792227;-0.21484375;-1.56524658203125E-07;-0.214141845703125;3;;;;;;;;;;
84;;;;;;;874.693777791611;-0.21728515625;-1.6998291015625E-07;-0.216522216796875;3;;;;;;;;;;
85;;;;;;;874.937918790994;-0.2197265625;-1.75201416015625E-07;-0.219024658203125;3;;;;;;;;;;
86;;;;;;;875.182059790378;-0.22216796875;-1.9189453125E-07;-0.221405029296875;3;;;;;;;;;;
87;;;;;;;875.426200789761;-0.224609375;-1.99951171875E-07;-0.223876953125;3;;;;;;;;;;
88;;;;;;;875.670341789145;-0.22705078125;-2.113037109375E-07;-0.22613525390625;3;;;;;;;;;;
89;;;;;;;875.914482788529;-0.2294921875;-2.1630859375E-07;-0.228607177734375;3;;;;;;;;;;
90;;;;;;;876.158623787912;-0.23193359375;-2.30621337890625E-07;-0.231048583984375;3;;;;;;;;;;
91;;;;;;;876.402764787296;-0.234375;-2.4267578125E-07;-0.233642578125;3;;;;;;;;;;
92;;;;;;;876.646905786679;-0.23681640625;-2.4993896484375E-07;-0.235809326171875;3;;;;;;;;;;
93;;;;;;;876.891046786063;-0.2392578125;-2.64556884765625E-07;-0.238433837890625;3;;;;;;;;;;
94;;;;;;;877.135187785447;-0.24169921875;-2.71728515625E-07;-0.24072265625;3;;;;;;;;;;
95;;;;;;;877.37932878483;-0.244140625;-2.8350830078125E-07;-0.24334716796875;3;;;;;;;;;;
96;;;;;;;877.623469784214;-0.24658203125;-2.8863525390625E-07;-0.245635986328125;3;;;;;;;;;;
97;;;;;;;877.867610783597;-0.2490234375;-3.02093505859375E-07;-0.24822998046875;3;;;;;;;;;;
98;;;;;;;878.111751782981;-0.25146484375;-3.0517578125E-07;-0.25091552734375;3;;;;;;;;;;
99;;;;;;;878.355892782365;-0.25390625;-3.11279296875E-07;-0.2532958984375;3;;;;;;;;;;
100;;;;;;;878.600033781748;-0.25634765625;-3.23486328125E-07;-0.25579833984375;3;;;;;;;;;;
101;;;;;;;878.844174781132;-0.2587890625;-3.3538818359375E-07;-0.258148193359375;3;;;;;;;;;;
102;;;;;;;879.088315780515;-0.26123046875;-3.466796875E-07;-0.260589599609375;3;;;;;;;;;;
103;;;;;;;879.332456779899;-0.263671875;-3.5980224609375E-07;-0.263031005859375;3;;;;;;;;;;
104;;;;;;;879.576597779283;-0.26611328125;-3.6468505859375E-07;-0.2655029296875;3;;;;;;;;;;
105;;;;;;;879.820738778666;-0.2685546875;-3.7353515625E-07;-0.2679443359375;3;;;;;;;;;;
106;;;;;;;880.06487977805;-0.27099609375;-3.8604736328125E-07;-0.270416259765625;3;;;;;;;;;;
107;;;;;;;880.309020777433;-0.2734375;-3.936767578125E-07;-0.2728271484375;3;;;;;;;;;;
108;;;;;;;880.553161776817;-0.27587890625;-4.0557861328125E-07;-0.2752685546875;3;;;;;;;;;;
109;;;;;;;880.797302776201;-0.2783203125;-4.1961669921875E-07;-0.277679443359375;3;;;;;;;;;;
110;;;;;;;881.041443775584;-0.28076171875;-4.3182373046875E-07;-0.28009033203125;3;;;;;;;;;;
111;;;;;;;881.285584774968;-0.283203125;-4.4189453125E-07;-0.2825927734375;3;;;;;;;;;;
112;;;;;;;881.529725774351;-0.28564453125;-4.5013427734375E-07;-0.284942626953125;3;;;;;;;;;;
113;;;;;;;881.773866773735;-0.2880859375;-4.6051025390625E-07;-0.287445068359375;3;;;;;;;;;;
114;;;;;;;882.018007773119;-0.29052734375;-4.6844482421875E-07;-0.289764404296875;3;;;;;;;;;;
115;;;;;;;882.262148772502;-0.29296875;-4.779052734375E-07;-0.292205810546875;3;;;;;;;;;;
116;;;;;;;882.506289771886;-0.29541015625;-4.888916015625E-07;-0.294708251953125;3;;;;;;;;;;
117;;;;;;;882.750430771269;-0.2978515625;-5.010986328125E-07;-0.297149658203125;3;;;;;;;;;;
118;;;;;;;882.994571770653;-0.30029296875;-5.157470703125E-07;-0.299560546875;3;;;;;;;;;;
119;;;;;;;883.238712770037;-0.302734375;-5.1666259765625E-07;-0.302032470703125;3;;;;;;;;;;
120;;;;;;;883.48285376942;-0.30517578125;-5.303955078125E-07;-0.304473876953125;3;;;;;;;;;;
121;;;;;;;883.726994768804;-0.3076171875;-5.3863525390625E-07;-0.306884765625;3;;;;;;;;;;
122;;;;;;;883.971135768187;-0.31005859375;-5.48095703125E-07;-0.3094482421875;3;;;;;;;;;;
123;;;;;;;884.215276767571;-0.3125;-5.62744140625E-07;-0.311798095703125;3;;;;;;;;;;
124;;;;;;;884.459417766955;-0.31494140625;-5.7342529296875E-07;-0.314239501953125;3;;;;;;;;;;
125;;;;;;;884.703558766338;-0.3173828125;-5.7861328125E-07;-0.316680908203125;3;;;;;;;;;;
126;;;;;;;884.947699765722;-0.31982421875;-5.9234619140625E-07;-0.319122314453125;3;;;;;;;;;;
127;;;;;;;885.191840765105;-0.322265625;-6.04248046875E-07;-0.321533203125;3;;;;;;;;;;
128;;;;;;;885.435981764489;-0.32470703125;-6.1187744140625E-07;-0.323974609375;3;;;;;;;;;;
129;;;;;;;885.680122763873;-0.3271484375;-6.2530517578125E-07;-0.326416015625;3;;;;;;;;;;
130;;;;;;;885.924263763256;-0.32958984375;-6.31103515625E-07;-0.328826904296875;3;;;;;;;;;;
131;;;;;;;886.16840476264;-0.33203125;-6.4697265625E-07;-0.33135986328125;3;;;;;;;;;;
132;;;;;;;886.412545762023;-0.33447265625;-6.500244140625E-07;-0.333740234375;3;;;;;;;;;;
133;;;;;;;886.656686761407;-0.3369140625;-6.6436767578125E-07;-0.336212158203125;3;;;;;;;;;;
134;;;;;;;886.900827760791;-0.33935546875;-6.756591796875E-07;-0.338592529296875;3;;;;;;;;;;
135;;;;;;;887.144968760174;-0.341796875;-6.854248046875E-07;-0.34100341796875;3;;;;;;;;;;
136;;;;;;;887.389109759558;-0.34423828125;-6.93359375E-07;-0.343475341796875;3;;;;;;;;;;
137;;;;;;;887.633250758941;-0.3466796875;-7.0068359375E-07;-0.34588623046875;3;;;;;;;;;;
138;;;;;;;887.877391758325;-0.34912109375;-7.12890625E-07;-0.348388671875;3;;;;;;;;;;
139;;;;;;;888.121532757709;-0.3515625;-7.21435546875E-07;-0.3507080078125;3;;;;;;;;;;
140;;;;;;;888.365673757092;-0.35400390625;-7.2845458984375E-07;-0.353271484375;3;;;;;;;;;;
141;;;;;;;888.609814756476;-0.3564453125;-7.40966796875E-07;-0.355682373046875;3;;;;;;;;;;
142;;;;;;;888.853955755859;-0.35888671875;-7.4920654296875E-07;-0.358062744140625;3;;;;;;;;;;
143;;;;;;;889.098096755243;-0.361328125;-7.647705078125E-07;-0.360504150390625;3;;;;;;;;;;
144;;;;;;;889.342237754627;-0.36376953125;-7.7667236328125E-07;-0.3629150390625;3;;;;;;;;;;
145;;;;;;;889.58637875401;-0.3662109375;-7.8277587890625E-07;-0.365386962890625;3;;;;;;;;;;
146;;;;;;;889.830519753394;-0.36865234375;-7.965087890625E-07;-0.36785888671875;3;;;;;;;;;;
147;;;;;;;890.074660752778;-0.37109375;-8.0230712890625E-07;-0.370269775390625;3;;;;;;;;;;
148;;;;;;;890.318801752161;-0.37353515625;-8.172607421875E-07;-0.372711181640625;3;;;;;;;;;;
149;;;;;;;890.562942751545;-0.3759765625;-8.282470703125E-07;-0.375091552734375;3;;;;;;;;;;
150;;;;;;;890.807083750928;-0.37841796875;-8.349609375E-07;-0.377593994140625;3;;;;;;;;;;
151;;;;;;;891.051224750312;-0.380859375;-8.4930419921875E-07;-0.3800048828125;3;;;;;;;;;;
152;;;;;;;891.295365749696;-0.38330078125;-8.6029052734375E-07;-0.382415771484375;3;;;;;;;;;;
153;;;;;;;891.539506749079;-0.3857421875;-8.685302734375E-07;-0.3848876953125;3;;;;;;;;;;
154;;;;;;;891.783647748463;-0.38818359375;-8.7982177734375E-07;-0.38726806640625;3;;;;;;;;;;
155;;;;;;;892.027788747846;-0.390625;-8.94775390625E-07;-0.389739990234375;3;;;;;;;;;;
156;;;;;;;892.27192974723;-0.39306640625;-9.06982421875E-07;-0.3922119140625;3;;;;;;;;;;
157;;;;;;;892.516070746614;-0.3955078125;-9.197998046875E-07;-0.39459228515625;3;;;;;;;;;;
158;;;;;;;892.760211745997;-0.39794921875;-9.259033203125E-07;-0.397003173828125;3;;;;;;;;;;
159;;;;;;;893.004352745381;-0.400390625;-9.3994140625E-07;-0.399444580078125;3;;;;;;;;;;
160;;;;;;;893.248493744764;-0.40283203125;-9.539794921875E-07;-0.40191650390625;3;;;;;;;;;;
161;;;;;;;893.492634744148;-0.4052734375;-9.619140625E-07;-0.404388427734375;3;;;;;;;;;;
162;;;;;;;893.736775743532;-0.40771484375;-9.7808837890625E-07;-0.406768798828125;3;;;;;;;;;;
163;;;;;;;893.980916742915;-0.41015625;-9.9365234375E-07;-0.40924072265625;3;;;;;;;;;;
164;;;;;;;894.225057742299;-0.41259765625;-1.0028076171875E-06;-0.41162109375;3;;;;;;;;;;
165;;;;;;;894.469198741682;-0.4150390625;-1.01409912109375E-06;-0.41412353515625;3;;;;;;;;;;
166;;;;;;;894.713339741066;-0.41748046875;-1.02813720703125E-06;-0.41656494140625;3;;;;;;;;;;
167;;;;;;;894.95748074045;-0.419921875;-1.038818359375E-06;-0.419036865234375;3;;;;;;;;;;
168;;;;;;;895.201621739833;-0.42236328125;-1.0504150390625E-06;-0.421417236328125;3;;;;;;;;;;
169;;;;;;;895.445762739217;-0.4248046875;-1.06109619140625E-06;-0.423919677734375;3;;;;;;;;;;
170;;;;;;;895.6899037386;-0.42724609375;-1.07452392578125E-06;-0.426300048828125;3;;;;;;;;;;
171;;;;;;;895.934044737984;-0.4296875;-1.090087890625E-06;-0.428741455078125;3;;;;;;;;;;
172;;;;;;;896.178185737368;-0.43212890625;-1.10107421875E-06;-0.431121826171875;3;;;;;;;;;;
173;;;;;;;896.422326736751;-0.4345703125;-1.11572265625E-06;-0.433563232421875;3;;;;;;;;;;
174;;;;;;;896.666467736135;-0.43701171875;-1.1260986328125E-06;-0.436004638671875;3;;;;;;;;;;
175;;;;;;;896.910608735518;-0.439453125;-1.1395263671875E-06;-0.438385009765625;3;;;;;;;;;;
176;;;;;;;897.154749734902;-0.44189453125;-1.15234375E-06;-0.440887451171875;3;;;;;;;;;;
177;;;;;;;897.398890734286;-0.4443359375;-1.168212890625E-06;-0.443359375;3;;;;;;;;;;
178;;;;;;;897.643031733669;-0.44677734375;-1.1767578125E-06;-0.445770263671875;3;;;;;;;;;;
179;;;;;;;897.887172733053;-0.44921875;-1.19110107421875E-06;-0.448272705078125;3;;;;;;;;;;
180;;;;;;;898.131313732436;-0.45166015625;-1.20697021484375E-06;-0.450653076171875;3;;;;;;;;;;
181;;;;;;;898.37545473182;-0.4541015625;-1.2188720703125E-06;-0.453033447265625;3;;;;;;;;;;
182;;;;;;;898.619595731204;-0.45654296875;-1.2322998046875E-06;-0.455474853515625;3;;;;;;;;;;
183;;;;;;;898.863736730587;-0.458984375;-1.24237060546875E-06;-0.457916259765625;3;;;;;;;;;;
184;;;;;;;899.107877729971;-0.46142578125;-1.25885009765625E-06;-0.460357666015625;3;;;;;;;;;;
185;;;;;;;899.352018729354;-0.4638671875;-1.27105712890625E-06;-0.46282958984375;3;;;;;;;;;;
186;;;;;;;899.596159728738;-0.46630859375;-1.2823486328125E-06;-0.465240478515625;3;;;;;;;;;;
187;;;;;;;899.840300728122;-0.46875;-1.29638671875E-06;-0.467681884765625;3;;;;;;;;;;
188;;;;;;;900.084441727505;-0.47119140625;-1.30706787109375E-06;-0.470184326171875;3;;;;;;;;;;
189;;;;;;;900.328582726889;-0.4736328125;-1.3201904296875E-06;-0.472625732421875;3;;;;;;;;;;
190;;;;;;;900.572723726272;-0.47607421875;-1.33331298828125E-06;-0.47503662109375;3;;;;;;;;;;
