
Index;Column 2 (V);Column 3 (V);Column 4 (V);Column 5 (V);Column 6 (V/s);Column 7 (V);Time (s);Potential applied (V);WE(1).Current (A);WE(1).Potential (V);Scan;Column 13 (RPM);ω (rad/s)
152;;;;;;;6257.86450720041;-0.383453369140625;-0.00038494873046875;-0.382568359375;3;;
153;;;;;;;6258.10864819979;-0.385894775390625;-0.000385101318359375;-0.384979248046875;3;;
154;;;;;;;6258.35278919918;-0.388336181640625;-0.00038525390625;-0.387420654296875;3;;
155;;;;;;;6258.59693019856;-0.390777587890625;-0.000385406494140625;-0.389862060546875;3;;
156;;;;;;;6258.84107119795;-0.393218994140625;-0.000385589599609375;-0.392303466796875;3;;
157;;;;;;;6259.08521219733;-0.395660400390625;-0.000385711669921875;-0.394775390625;3;;
158;;;;;;;6259.32935319671;-0.398101806640625;-0.000385833740234375;-0.397125244140625;3;;
159;;;;;;;6259.5734941961;-0.400543212890625;-0.000385955810546875;-0.399627685546875;3;;
160;;;;;;;6259.81763519548;-0.402984619140625;-0.00038604736328125;-0.402069091796875;3;;
161;;;;;;;6260.06177619486;-0.405426025390625;-0.0003861083984375;-0.404510498046875;3;;
162;;;;;;;6260.30591719425;-0.407867431640625;-0.00038616943359375;-0.406951904296875;3;;
163;;;;;;;6260.55005819363;-0.410308837890625;-0.00038623046875;-0.409423828125;3;;
164;;;;;;;6260.79419919301;-0.412750244140625;-0.000386260986328125;-0.411773681640625;3;;
165;;;;;;;6261.0383401924;-0.415191650390625;-0.000386322021484375;-0.41424560546875;3;;
166;;;;;;;6261.28248119178;-0.417633056640625;-0.0003863525390625;-0.41668701171875;3;;
167;;;;;;;6261.52662219117;-0.420074462890625;-0.000386383056640625;-0.419097900390625;3;;
168;;;;;;;6261.77076319055;-0.422515869140625;-0.000386474609375;-0.421539306640625;3;;
169;;;;;;;6262.01490418993;-0.424957275390625;-0.000386566162109375;-0.423980712890625;3;;
170;;;;;;;6262.25904518932;-0.427398681640625;-0.000386688232421875;-0.426422119140625;3;;
171;;;;;;;6262.5031861887;-0.429840087890625;-0.0003868408203125;-0.4288330078125;3;;
172;;;;;;;6262.74732718808;-0.432281494140625;-0.000386993408203125;-0.43121337890625;3;;
173;;;;;;;6262.99146818747;-0.434722900390625;-0.000387176513671875;-0.433807373046875;3;;
174;;;;;;;6263.23560918685;-0.437164306640625;-0.000387359619140625;-0.436187744140625;3;;
175;;;;;;;6263.47975018623;-0.439605712890625;-0.000387542724609375;-0.4385986328125;3;;
176;;;;;;;6263.72389118562;-0.442047119140625;-0.0003876953125;-0.4410400390625;3;;
177;;;;;;;6263.968032185;-0.444488525390625;-0.0003878173828125;-0.443450927734375;3;;
178;;;;;;;6264.21217318438;-0.446929931640625;-0.000387908935546875;-0.4459228515625;3;;
179;;;;;;;6264.45631418377;-0.449371337890625;-0.00038800048828125;-0.4483642578125;3;;
180;;;;;;;6264.70045518315;-0.451812744140625;-0.0003880615234375;-0.450775146484375;3;;
181;;;;;;;6264.94459618254;-0.454254150390625;-0.000388092041015625;-0.453216552734375;3;;
182;;;;;;;6265.18873718192;-0.456695556640625;-0.000388092041015625;-0.45562744140625;3;;
183;;;;;;;6265.4328781813;-0.459136962890625;-0.00038812255859375;-0.458099365234375;3;;
184;;;;;;;6265.67701918069;-0.461578369140625;-0.000388153076171875;-0.460540771484375;3;;
185;;;;;;;6265.92116018007;-0.464019775390625;-0.00038818359375;-0.4630126953125;3;;
186;;;;;;;6266.16530117945;-0.466461181640625;-0.00038824462890625;-0.46539306640625;3;;
187;;;;;;;6266.40944217884;-0.468902587890625;-0.000388275146484375;-0.46783447265625;3;;
188;;;;;;;6266.65358317822;-0.471343994140625;-0.00038836669921875;-0.470306396484375;3;;
189;;;;;;;6266.8977241776;-0.473785400390625;-0.000388458251953125;-0.472747802734375;3;;
190;;;;;;;6267.14186517699;-0.476226806640625;-0.000388580322265625;-0.475128173828125;3;;
191;;;;;;;6267.38600617637;-0.478668212890625;-0.000388702392578125;-0.47760009765625;3;;
192;;;;;;;6267.63014717576;-0.481109619140625;-0.000388824462890625;-0.4801025390625;3;;
193;;;;;;;6267.87428817514;-0.483551025390625;-0.00038897705078125;-0.482513427734375;3;;
194;;;;;;;6268.11842917452;-0.485992431640625;-0.000389129638671875;-0.48492431640625;3;;
195;;;;;;;6268.36257017391;-0.488433837890625;-0.0003892822265625;-0.487335205078125;3;;
196;;;;;;;6268.60671117329;-0.490875244140625;-0.000389434814453125;-0.48974609375;3;;
197;;;;;;;6268.85085217267;-0.493316650390625;-0.00038958740234375;-0.492218017578125;3;;
198;;;;;;;6269.09499317206;-0.495758056640625;-0.000389739990234375;-0.494598388671875;3;;
199;;;;;;;6269.33913417144;-0.498199462890625;-0.00038983154296875;-0.49713134765625;3;;
200;;;;;;;6269.58327517082;-0.500640869140625;-0.00038995361328125;-0.499481201171875;3;;
201;;;;;;;6269.82741617021;-0.503082275390625;-0.00039007568359375;-0.50201416015625;3;;
202;;;;;;;6270.07155716959;-0.505523681640625;-0.000390167236328125;-0.50445556640625;3;;
203;;;;;;;6270.31569816897;-0.507965087890625;-0.000390289306640625;-0.50677490234375;3;;
204;;;;;;;6270.55983916836;-0.510406494140625;-0.000390411376953125;-0.50927734375;3;;
205;;;;;;;6270.80398016774;-0.512847900390625;-0.00039056396484375;-0.511688232421875;3;;
206;;;;;;;6271.04812116713;-0.515289306640625;-0.00039068603515625;-0.514129638671875;3;;
207;;;;;;;6271.29226216651;-0.517730712890625;-0.000390869140625;-0.51654052734375;3;;
208;;;;;;;6271.53640316589;-0.520172119140625;-0.000391021728515625;-0.519012451171875;3;;
209;;;;;;;6271.78054416528;-0.522613525390625;-0.00039117431640625;-0.52142333984375;3;;
210;;;;;;;6272.02468516466;-0.525054931640625;-0.000391357421875;-0.52392578125;3;;
211;;;;;;;6272.26882616404;-0.527496337890625;-0.000391510009765625;-0.5263671875;3;;
212;;;;;;;6272.51296716343;-0.529937744140625;-0.000391693115234375;-0.52880859375;3;;
213;;;;;;;6272.75710816281;-0.532379150390625;-0.000391876220703125;-0.53118896484375;3;;
214;;;;;;;6273.00124916219;-0.534820556640625;-0.000392120361328125;-0.53363037109375;3;;
215;;;;;;;6273.24539016158;-0.537261962890625;-0.000392303466796875;-0.53607177734375;3;;
216;;;;;;;6273.48953116096;-0.539703369140625;-0.00039251708984375;-0.538543701171875;3;;
217;;;;;;;6273.73367216035;-0.542144775390625;-0.000392730712890625;-0.541015625;3;;
218;;;;;;;6273.97781315973;-0.544586181640625;-0.00039288330078125;-0.543426513671875;3;;
219;;;;;;;6274.22195415911;-0.547027587890625;-0.000393035888671875;-0.545806884765625;3;;
220;;;;;;;6274.4660951585;-0.549468994140625;-0.000393157958984375;-0.54827880859375;3;;
221;;;;;;;6274.71023615788;-0.551910400390625;-0.000393218994140625;-0.55072021484375;3;;
222;;;;;;;6274.95437715726;-0.554351806640625;-0.000393341064453125;-0.5531005859375;3;;
223;;;;;;;6275.19851815665;-0.556793212890625;-0.000393463134765625;-0.555572509765625;3;;
224;;;;;;;6275.44265915603;-0.559234619140625;-0.000393524169921875;-0.558074951171875;3;;
225;;;;;;;6275.68680015541;-0.561676025390625;-0.000393646240234375;-0.560455322265625;3;;
226;;;;;;;6275.9309411548;-0.564117431640625;-0.000393829345703125;-0.562835693359375;3;;
227;;;;;;;6276.17508215418;-0.566558837890625;-0.00039404296875;-0.565338134765625;3;;
228;;;;;;;6276.41922315356;-0.569000244140625;-0.000394287109375;-0.567779541015625;3;;
229;;;;;;;6276.66336415295;-0.571441650390625;-0.000394500732421875;-0.570220947265625;3;;
230;;;;;;;6276.90750515233;-0.573883056640625;-0.00039471435546875;-0.57269287109375;3;;
231;;;;;;;6277.15164615172;-0.576324462890625;-0.000394989013671875;-0.5750732421875;3;;
232;;;;;;;6277.3957871511;-0.578765869140625;-0.000395263671875;-0.577484130859375;3;;
233;;;;;;;6277.63992815048;-0.581207275390625;-0.000395599365234375;-0.5799560546875;3;;
234;;;;;;;6277.88406914987;-0.583648681640625;-0.000395965576171875;-0.5823974609375;3;;
235;;;;;;;6278.12821014925;-0.586090087890625;-0.000396270751953125;-0.5848388671875;3;;
236;;;;;;;6278.37235114863;-0.588531494140625;-0.000396575927734375;-0.5872802734375;3;;
237;;;;;;;6278.61649214802;-0.590972900390625;-0.000396820068359375;-0.5897216796875;3;;
238;;;;;;;6278.8606331474;-0.593414306640625;-0.000397003173828125;-0.59210205078125;3;;
239;;;;;;;6279.10477414678;-0.595855712890625;-0.000397186279296875;-0.594635009765625;3;;
240;;;;;;;6279.34891514617;-0.598297119140625;-0.0003973388671875;-0.59698486328125;3;;
241;;;;;;;6279.59305614555;-0.600738525390625;-0.000397491455078125;-0.599456787109375;3;;
242;;;;;;;6279.83719714494;-0.603179931640625;-0.000397613525390625;-0.601898193359375;3;;
243;;;;;;;6280.08133814432;-0.605621337890625;-0.000397735595703125;-0.60430908203125;3;;
244;;;;;;;6280.3254791437;-0.608062744140625;-0.00039788818359375;-0.606842041015625;3;;
245;;;;;;;6280.56962014309;-0.610504150390625;-0.000398040771484375;-0.609222412109375;3;;
246;;;;;;;6280.81376114247;-0.612945556640625;-0.00039813232421875;-0.611602783203125;3;;
247;;;;;;;6281.05790214185;-0.615386962890625;-0.000398284912109375;-0.614044189453125;3;;
248;;;;;;;6281.30204314124;-0.617828369140625;-0.000398406982421875;-0.6165771484375;3;;
249;;;;;;;6281.54618414062;-0.620269775390625;-0.0003985595703125;-0.61895751953125;3;;
250;;;;;;;6281.79032514;-0.622711181640625;-0.00039874267578125;-0.621429443359375;3;;
251;;;;;;;6282.03446613939;-0.625152587890625;-0.000398895263671875;-0.623870849609375;3;;
252;;;;;;;6282.27860713877;-0.627593994140625;-0.00039910888671875;-0.626251220703125;3;;
253;;;;;;;6282.52274813816;-0.630035400390625;-0.0003992919921875;-0.628753662109375;3;;
254;;;;;;;6282.76688913754;-0.632476806640625;-0.0003995361328125;-0.631195068359375;3;;
255;;;;;;;6283.01103013692;-0.634918212890625;-0.00039971923828125;-0.633575439453125;3;;
256;;;;;;;6283.25517113631;-0.637359619140625;-0.00039990234375;-0.636016845703125;3;;
257;;;;;;;6283.49931213569;-0.639801025390625;-0.0004000244140625;-0.63848876953125;3;;
258;;;;;;;6283.74345313507;-0.642242431640625;-0.000400115966796875;-0.64093017578125;3;;
259;;;;;;;6283.98759413446;-0.644683837890625;-0.000400238037109375;-0.6434326171875;3;;
260;;;;;;;6284.23173513384;-0.647125244140625;-0.000400299072265625;-0.6458740234375;3;;
261;;;;;;;6284.47587613322;-0.649566650390625;-0.000400390625;-0.648223876953125;3;;
262;;;;;;;6284.72001713261;-0.652008056640625;-0.000400482177734375;-0.65069580078125;3;;
263;;;;;;;6284.96415813199;-0.654449462890625;-0.000400543212890625;-0.653167724609375;3;;
264;;;;;;;6285.20829913137;-0.656890869140625;-0.000400634765625;-0.6556396484375;3;;
265;;;;;;;6285.45244013076;-0.659332275390625;-0.000400665283203125;-0.65802001953125;3;;
266;;;;;;;6285.69658113014;-0.661773681640625;-0.000400726318359375;-0.660430908203125;3;;
267;;;;;;;6285.94072212953;-0.664215087890625;-0.00040081787109375;-0.66290283203125;3;;
268;;;;;;;6286.18486312891;-0.666656494140625;-0.000400909423828125;-0.66534423828125;3;;
269;;;;;;;6286.42900412829;-0.669097900390625;-0.000401031494140625;-0.667755126953125;3;;
270;;;;;;;6286.67314512768;-0.671539306640625;-0.00040118408203125;-0.670196533203125;3;;
271;;;;;;;6286.91728612706;-0.673980712890625;-0.0004013671875;-0.672607421875;3;;
272;;;;;;;6287.16142712644;-0.676422119140625;-0.000401519775390625;-0.675079345703125;3;;
273;;;;;;;6287.40556812583;-0.678863525390625;-0.000401641845703125;-0.677459716796875;3;;
274;;;;;;;6287.64970912521;-0.681304931640625;-0.00040167236328125;-0.67999267578125;3;;
275;;;;;;;6287.89385012459;-0.683746337890625;-0.000401702880859375;-0.682464599609375;3;;
276;;;;;;;6288.13799112398;-0.686187744140625;-0.0004017333984375;-0.684906005859375;3;;
277;;;;;;;6288.38213212336;-0.688629150390625;-0.0004017333984375;-0.687286376953125;3;;
278;;;;;;;6288.62627312275;-0.691070556640625;-0.00040179443359375;-0.689727783203125;3;;
279;;;;;;;6288.87041412213;-0.693511962890625;-0.000401824951171875;-0.69219970703125;3;;
280;;;;;;;6289.11455512151;-0.695953369140625;-0.00040185546875;-0.694580078125;3;;
281;;;;;;;6289.3586961209;-0.698394775390625;-0.000401885986328125;-0.697021484375;3;;
282;;;;;;;6289.60283712028;-0.700836181640625;-0.000401885986328125;-0.69952392578125;3;;
283;;;;;;;6289.84697811966;-0.703277587890625;-0.00040185546875;-0.701934814453125;3;;
284;;;;;;;6290.09111911905;-0.705718994140625;-0.00040185546875;-0.704376220703125;3;;
285;;;;;;;6290.33526011843;-0.708160400390625;-0.000401824951171875;-0.706817626953125;3;;
286;;;;;;;6290.57940111781;-0.710601806640625;-0.00040185546875;-0.709259033203125;3;;
287;;;;;;;6290.8235421172;-0.713043212890625;-0.00040185546875;-0.711639404296875;3;;
