
Index;Column 2 (V);Column 3 (V);Column 4 (V);Column 5 (V);Column 6 (V/s);Column 7 (V);Time (s);Potential applied (V);WE(1).Current (A);WE(1).Potential (V);Scan;Column 13 (RPM);ω (rad/s);Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s);Y' (Mho);-Y'' (Mho)
25;;;;;;;2812.29403789964;-0.0732421875;1.7333984375E-07;-0.07305908203125;3;;;398.11;41.1913672832736;19.1854134129295;45.4401675447016;24.9743601487214;2238.28718534887;0.0199492402176933;0.00929161729976617
26;;;;;;;2812.53817889902;-0.07568359375;1.6387939453125E-07;-0.075469970703125;3;;;316.23;42.3553522483924;23.0651837926427;48.2284000094735;28.5711033797651;2240.28753634382;0.0182096915425984;0.00991633547926174
27;;;;;;;2812.78231989841;-0.078125;1.4404296875E-07;-0.07794189453125;3;;;251.19;43.8201614897965;27.7525442993273;51.8691649063098;32.3472338603267;2242.36182433858;0.0162875387481708;0.0103153577090507
28;;;;;;;2813.02646089779;-0.08056640625;1.3031005859375E-07;-0.080230712890625;3;;;199.53;45.5374617971978;33.4101347989518;56.4791778819007;36.266923615962;2244.37975033349;0.0142755249373233;0.0104737329148003
29;;;;;;;2813.27060189717;-0.0830078125;1.239013671875E-07;-0.082733154296875;3;;;158.49;47.6600255421188;40.2233273216666;62.3650069790852;40.1631482303409;2246.42323332833;0.0122538432392965;0.0103417978055221
30;;;;;;;2813.51474289656;-0.08544921875;1.031494140625E-07;-0.085174560546875;3;;;125.89;50.1793805312315;48.4161114903579;69.7286890909682;43.9754389018587;2248.47549432315;0.0103205369874659;0.00995788039102057
31;;;;;;;2813.75888389594;-0.087890625;9.58251953125E-08;-0.0875244140625;3;;;100;53.1723054070364;58.2408487562138;78.8624785696172;47.6047736288249;2250.53724431794;0.0085495773486577;0.00936454865894966
32;;;;;;;2814.00302489533;-0.09033203125;7.92236328125E-08;-0.090057373046875;3;;;79.433;56.6673246784823;70.0667129533583;90.1139831008753;51.0353695218676;2252.58009531278;0.00697827913021306;0.00862834240894931
33;;;;;;;2814.24716589471;-0.0927734375;7.14111328125E-08;-0.09246826171875;3;;;63.096;60.8993757915368;84.3910885639656;104.07011963484;54.1845486294307;2254.65045430755;0.0056229048382003;0.00779191993382068
34;;;;;;;2814.49130689409;-0.09521484375;5.5389404296875E-08;-0.094970703125;3;;;50.119;65.7358430235783;101.581074981139;120.995519968073;57.0920090328673;2256.71793230233;0.0044901790206022;0.00693863789967567
35;;;;;;;2814.73544789348;-0.09765625;3.790283203125E-08;-0.097259521484375;3;;;39.811;71.429821145368;122.44433481434;141.75625022194;59.7421805845748;2266.6750022772;0.00355463595518423;0.00609332388154653
36;;;;;;;2814.97958889286;-0.10009765625;2.752685546875E-08;-0.0999755859375;3;;;31.623;78.0817337447156;147.769389817522;167.130337496289;62.1479094066714;2268.98552827136;0.00279536721677161;0.00529022202924896
37;;;;;;;2815.22372989224;-0.1025390625;1.2115478515625E-08;-0.102294921875;3;;;25.119;85.6719793213994;178.488088538876;197.984054385973;64.359595067971;2271.14678926591;0.00218563870780438;0.00455353638707329
38;;;;;;;2815.46787089163;-0.10498046875;1.40380859375E-09;-0.104705810546875;3;;;19.953;94.6666882212171;215.957424903905;235.795231567347;66.3293680968331;2273.65866125956;0.00170265691992523;0.00388416887535583
39;;;;;;;2815.71201189101;-0.107421875;-1.708984375E-09;-0.10711669921875;3;;;15.849;104.939819834463;261.834754018518;282.081201427581;68.1597563177844;2276.3778342527;0.00131883973940971;0.00329062961326699
40;;;;;;;2815.95615289039;-0.10986328125;-1.068115234375E-08;-0.109588623046875;3;;;12.589;117.121916828768;317.876214859798;338.76663261785;69.7736127173957;2279.23417824549;0.00102055618030037;0.00276985336672677
41;;;;;;;2816.20029388978;-0.1123046875;-2.23388671875E-08;-0.111968994140625;3;;;10;131.250625202397;386.606239583434;408.278227561627;71.2479414822159;2282.14472723814;0.000787388267650207;0.00231929727404301
42;;;;;;;2816.44443488916;-0.11474609375;-4.156494140625E-08;-0.114410400390625;3;;;7.9433;147.937164452505;471.311007776153;493.98326963291;72.573741492947;2284.99403923094;0.000606251476744618;0.00193144836544452
43;;;;;;;2816.68857588855;-0.1171875;-5.084228515625E-08;-0.11688232421875;3;;;6.3096;167.822808514239;575.035418236985;599.024396234903;73.7302324447334;2287.96660622344;0.000467694178899642;0.00160252780984619
44;;;;;;;2816.93271688793;-0.11962890625;-6.1767578125E-08;-0.11932373046875;3;;;5.0119;191.214091927023;702.340773994439;727.904795812326;74.7701989885478;2290.99826321579;0.000360886581063745;0.00132555795503426
45;;;;;;;2817.17685788731;-0.1220703125;-7.733154296875E-08;-0.12158203125;3;;;3.9811;219.733485017418;859.838298820147;887.470959838025;75.6647503007526;2294.04830920808;0.000278989553701737;0.00109171300507284
46;;;;;;;2817.4209988867;-0.12451171875;-8.441162109375E-08;-0.124176025390625;3;;;3.1623;253.791184943136;1053.76097250482;1083.8921315007;76.4585938264959;2297.12521920032;0.000216025195263447;0.000896953611282274
47;;;;;;;2817.66513988608;-0.126953125;-9.8602294921875E-08;-0.126495361328125;3;;;2.5119;296.130603353039;1291.92279395332;1325.42741777073;77.0898540526523;2300.32818119223;0.00016856654721996;0.000735401752421547
48;;;;;;;2817.90928088546;-0.12939453125;-1.0308837890625E-07;-0.12890625;3;;;1.9953;347.668990781334;1584.70715307167;1622.39652617584;77.6259196035546;2303.79085818349;0.000132084525811256;0.000602053385298388
49;;;;;;;2818.15342188485;-0.1318359375;-1.17431640625E-07;-0.131378173828125;3;;;1.5849;410.25558408823;1945.55189546468;1988.33644593208;78.0925703444322;2307.20292217487;0.000103770702013162;0.000492111000619528
50;;;;;;;2818.39756288423;-0.13427734375;-1.2200927734375E-07;-0.1337890625;3;;;1.2589;495.039773384365;2391.86041842536;2442.55207487218;78.3066775279172;2310.73172316596;8.29759875709125E-05;0.000400911181325473
51;;;;;;;2818.64170388361;-0.13671875;-1.37786865234375E-07;-0.13616943359375;3;;;1;592.20907886759;2937.93797825135;2997.03038975998;78.6034319310984;2317.08996514991;6.59314713422147E-05;0.000327084775513198
52;;;;;;;2818.885844883;-0.13916015625;-1.47491455078125E-07;-0.13873291015625;3;;;0.79433;718.871816119387;3605.34376299115;3676.31341663764;78.7236421345812;2320.82047314049;5.31895601257164E-05;0.000266760560861446
53;;;;;;;2819.12998588238;-0.1416015625;-1.56158447265625E-07;-0.14105224609375;3;;;0.63096;876.714919248362;4421.34695231449;4507.43141072311;78.7842307028232;2325.20104612943;4.31519219381436E-05;0.000217618765643106
54;;;;;;;2819.37412688176;-0.14404296875;-1.6851806640625E-07;-0.143463134765625;3;;;0.50119;1079.90065605456;5437.35256246945;5543.55376230267;78.7667869744506;2329.58473111836;3.51404466711693E-05;0.000176933865798253
55;;;;;;;2819.61826788115;-0.146484375;-1.7718505859375E-07;-0.14581298828125;3;;;0.39811;1342.15488226505;6652.93315955233;6786.9654009328;78.5943044232948;2334.61594410566;2.91374381791768E-05;0.000144431489396743
56;;;;;;;2819.86240888053;-0.14892578125;-1.8218994140625E-07;-0.148284912109375;3;;;0.31623;1659.96201904338;8162.68929181045;8329.76412507002;78.5050949441766;2339.91654709228;2.39239421731961E-05;0.00011764347879934
57;;;;;;;2820.10654987992;-0.1513671875;-1.904296875E-07;-0.15087890625;3;;;0.25119;2060.17658198668;10003.2905415468;10213.2340229511;78.3626538404409;2345.8500870773;1.97504902220699E-05;9.58994941291987E-05
58;;;;;;;2820.3506908793;-0.15380859375;-2.0196533203125E-07;-0.153289794921875;3;;;0.19953;2617.41452744235;12223.6373130727;12500.7266976768;77.9139208663654;2352.82659005968;1.67495054267526E-05;7.82221835186463E-05
59;;;;;;;2820.59483187868;-0.15625;-2.08648681640625E-07;-0.1556396484375;3;;;0.15849;3333.1828135094;14882.9926637535;15251.674606338;77.3763902799789;2360.8592920394;1.43292701909464E-05;6.39816160891158E-05
60;;;;;;;2820.83897287807;-0.15869140625;-2.215576171875E-07;-0.15802001953125;3;;;0.12589;4246.40694985844;18179.4378314242;18668.7956722019;76.852414227078;2370.14093201597;1.21839752217672E-05;5.21612324723408E-05
61;;;;;;;2821.08311387745;-0.1611328125;-2.32666015625E-07;-0.16046142578125;3;;;0.1;5224.27673780128;22172.5786841113;22779.7346985481;76.7418534541456;2381.1400009882;1.00676671894168E-05;4.27286214199933E-05
62;;;;;;;2821.32725487683;-0.16357421875;-2.37030029296875E-07;-0.162872314453125;3;;;;;;;;;;
63;;;;;;;2821.57139587622;-0.166015625;-2.48199462890625E-07;-0.16522216796875;3;;;;;;;;;;
64;;;;;;;2821.8155368756;-0.16845703125;-2.56805419921875E-07;-0.1678466796875;3;;;;;;;;;;
65;;;;;;;2822.05967787498;-0.1708984375;-2.64862060546875E-07;-0.170074462890625;3;;;;;;;;;;
66;;;;;;;2822.30381887437;-0.17333984375;-2.7789306640625E-07;-0.17254638671875;3;;;;;;;;;;
67;;;;;;;2822.54795987375;-0.17578125;-2.83172607421875E-07;-0.17486572265625;3;;;;;;;;;;
68;;;;;;;2822.79210087314;-0.17822265625;-2.962646484375E-07;-0.177490234375;3;;;;;;;;;;
69;;;;;;;2823.03624187252;-0.1806640625;-2.97210693359375E-07;-0.17962646484375;3;;;;;;;;;;
70;;;;;;;2823.2803828719;-0.18310546875;-3.074951171875E-07;-0.182159423828125;3;;;;;;;;;;
71;;;;;;;2823.52452387129;-0.185546875;-3.0914306640625E-07;-0.185028076171875;3;;;;;;;;;;
72;;;;;;;2823.76866487067;-0.18798828125;-3.167724609375E-07;-0.187591552734375;3;;;;;;;;;;
73;;;;;;;2824.01280587005;-0.1904296875;-3.265380859375E-07;-0.189910888671875;3;;;;;;;;;;
74;;;;;;;2824.25694686944;-0.19287109375;-3.3935546875E-07;-0.1923828125;3;;;;;;;;;;
75;;;;;;;2824.50108786882;-0.1953125;-3.50341796875E-07;-0.194793701171875;3;;;;;;;;;;
76;;;;;;;2824.7452288682;-0.19775390625;-3.5980224609375E-07;-0.197265625;3;;;;;;;;;;
77;;;;;;;2824.98936986759;-0.2001953125;-3.5888671875E-07;-0.19964599609375;3;;;;;;;;;;
78;;;;;;;2825.23351086697;-0.20263671875;-3.759765625E-07;-0.20208740234375;3;;;;;;;;;;
79;;;;;;;2825.47765186635;-0.205078125;-3.7445068359375E-07;-0.204498291015625;3;;;;;;;;;;
80;;;;;;;2825.72179286574;-0.20751953125;-3.91845703125E-07;-0.207061767578125;3;;;;;;;;;;
81;;;;;;;2825.96593386512;-0.2099609375;-3.96728515625E-07;-0.209381103515625;3;;;;;;;;;;
82;;;;;;;2826.21007486451;-0.21240234375;-4.0435791015625E-07;-0.211883544921875;3;;;;;;;;;;
83;;;;;;;2826.45421586389;-0.21484375;-4.1290283203125E-07;-0.214324951171875;3;;;;;;;;;;
84;;;;;;;2826.69835686327;-0.21728515625;-4.2144775390625E-07;-0.216827392578125;3;;;;;;;;;;
85;;;;;;;2826.94249786266;-0.2197265625;-4.278564453125E-07;-0.21917724609375;3;;;;;;;;;;
86;;;;;;;2827.18663886204;-0.22216796875;-4.3914794921875E-07;-0.221527099609375;3;;;;;;;;;;
87;;;;;;;2827.43077986142;-0.224609375;-4.522705078125E-07;-0.224029541015625;3;;;;;;;;;;
88;;;;;;;2827.67492086081;-0.22705078125;-4.58984375E-07;-0.2264404296875;3;;;;;;;;;;
89;;;;;;;2827.91906186019;-0.2294921875;-4.6844482421875E-07;-0.228912353515625;3;;;;;;;;;;
90;;;;;;;2828.16320285957;-0.23193359375;-4.8004150390625E-07;-0.231292724609375;3;;;;;;;;;;
91;;;;;;;2828.40734385896;-0.234375;-4.8828125E-07;-0.2337646484375;3;;;;;;;;;;
92;;;;;;;2828.65148485834;-0.23681640625;-4.949951171875E-07;-0.23626708984375;3;;;;;;;;;;
93;;;;;;;2828.89562585773;-0.2392578125;-5.0506591796875E-07;-0.238677978515625;3;;;;;;;;;;
94;;;;;;;2829.13976685711;-0.24169921875;-5.1116943359375E-07;-0.2410888671875;3;;;;;;;;;;
95;;;;;;;2829.38390785649;-0.244140625;-5.1483154296875E-07;-0.2435302734375;3;;;;;;;;;;
96;;;;;;;2829.62804885588;-0.24658203125;-5.2001953125E-07;-0.2459716796875;3;;;;;;;;;;
97;;;;;;;2829.87218985526;-0.2490234375;-5.28564453125E-07;-0.2484130859375;3;;;;;;;;;;
98;;;;;;;2830.11633085464;-0.25146484375;-5.3863525390625E-07;-0.250823974609375;3;;;;;;;;;;
99;;;;;;;2830.36047185403;-0.25390625;-5.5267333984375E-07;-0.2532958984375;3;;;;;;;;;;
100;;;;;;;2830.60461285341;-0.25634765625;-5.5419921875E-07;-0.25567626953125;3;;;;;;;;;;
101;;;;;;;2830.84875385279;-0.2587890625;-5.6640625E-07;-0.25811767578125;3;;;;;;;;;;
102;;;;;;;2831.09289485218;-0.26123046875;-5.74951171875E-07;-0.260650634765625;3;;;;;;;;;;
103;;;;;;;2831.33703585156;-0.263671875;-5.82275390625E-07;-0.26300048828125;3;;;;;;;;;;
104;;;;;;;2831.58117685094;-0.26611328125;-5.89599609375E-07;-0.2655029296875;3;;;;;;;;;;
105;;;;;;;2831.82531785033;-0.2685546875;-5.9539794921875E-07;-0.267913818359375;3;;;;;;;;;;
106;;;;;;;2832.06945884971;-0.27099609375;-6.0791015625E-07;-0.270294189453125;3;;;;;;;;;;
107;;;;;;;2832.3135998491;-0.2734375;-6.1920166015625E-07;-0.2728271484375;3;;;;;;;;;;
108;;;;;;;2832.55774084848;-0.27587890625;-6.219482421875E-07;-0.27520751953125;3;;;;;;;;;;
109;;;;;;;2832.80188184786;-0.2783203125;-6.2896728515625E-07;-0.277618408203125;3;;;;;;;;;;
110;;;;;;;2833.04602284725;-0.28076171875;-6.35986328125E-07;-0.27996826171875;3;;;;;;;;;;
111;;;;;;;2833.29016384663;-0.283203125;-6.4666748046875E-07;-0.282501220703125;3;;;;;;;;;;
112;;;;;;;2833.53430484601;-0.28564453125;-6.524658203125E-07;-0.28497314453125;3;;;;;;;;;;
113;;;;;;;2833.7784458454;-0.2880859375;-6.6558837890625E-07;-0.28741455078125;3;;;;;;;;;;
114;;;;;;;2834.02258684478;-0.29052734375;-6.707763671875E-07;-0.2899169921875;3;;;;;;;;;;
115;;;;;;;2834.26672784416;-0.29296875;-6.8023681640625E-07;-0.292266845703125;3;;;;;;;;;;
116;;;;;;;2834.51086884355;-0.29541015625;-6.915283203125E-07;-0.294708251953125;3;;;;;;;;;;
117;;;;;;;2834.75500984293;-0.2978515625;-6.9854736328125E-07;-0.29705810546875;3;;;;;;;;;;
118;;;;;;;2834.99915084232;-0.30029296875;-7.1319580078125E-07;-0.299530029296875;3;;;;;;;;;;
119;;;;;;;2835.2432918417;-0.302734375;-7.2174072265625E-07;-0.301971435546875;3;;;;;;;;;;
120;;;;;;;2835.48743284108;-0.30517578125;-7.2998046875E-07;-0.304443359375;3;;;;;;;;;;
121;;;;;;;2835.73157384047;-0.3076171875;-7.373046875E-07;-0.306884765625;3;;;;;;;;;;
122;;;;;;;2835.97571483985;-0.31005859375;-7.476806640625E-07;-0.309295654296875;3;;;;;;;;;;
123;;;;;;;2836.21985583923;-0.3125;-7.5592041015625E-07;-0.311798095703125;3;;;;;;;;;;
124;;;;;;;2836.46399683862;-0.31494140625;-7.6171875E-07;-0.314208984375;3;;;;;;;;;;
125;;;;;;;2836.708137838;-0.3173828125;-7.745361328125E-07;-0.316650390625;3;;;;;;;;;;
126;;;;;;;2836.95227883738;-0.31982421875;-7.8704833984375E-07;-0.319122314453125;3;;;;;;;;;;
127;;;;;;;2837.19641983677;-0.322265625;-8.056640625E-07;-0.321563720703125;3;;;;;;;;;;
128;;;;;;;2837.44056083615;-0.32470703125;-8.087158203125E-07;-0.323974609375;3;;;;;;;;;;
129;;;;;;;2837.68470183553;-0.3271484375;-8.154296875E-07;-0.326324462890625;3;;;;;;;;;;
130;;;;;;;2837.92884283492;-0.32958984375;-8.2763671875E-07;-0.328857421875;3;;;;;;;;;;
131;;;;;;;2838.1729838343;-0.33203125;-8.428955078125E-07;-0.331207275390625;3;;;;;;;;;;
132;;;;;;;2838.41712483369;-0.33447265625;-8.5052490234375E-07;-0.333709716796875;3;;;;;;;;;;
133;;;;;;;2838.66126583307;-0.3369140625;-8.6181640625E-07;-0.33612060546875;3;;;;;;;;;;
134;;;;;;;2838.90540683245;-0.33935546875;-8.7554931640625E-07;-0.338592529296875;3;;;;;;;;;;
135;;;;;;;2839.14954783184;-0.341796875;-8.831787109375E-07;-0.3409423828125;3;;;;;;;;;;
136;;;;;;;2839.39368883122;-0.34423828125;-8.9599609375E-07;-0.34344482421875;3;;;;;;;;;;
137;;;;;;;2839.6378298306;-0.3466796875;-9.0484619140625E-07;-0.345916748046875;3;;;;;;;;;;
138;;;;;;;2839.88197082999;-0.34912109375;-9.136962890625E-07;-0.348358154296875;3;;;;;;;;;;
139;;;;;;;2840.12611182937;-0.3515625;-9.2681884765625E-07;-0.35076904296875;3;;;;;;;;;;
140;;;;;;;2840.37025282875;-0.35400390625;-9.381103515625E-07;-0.353057861328125;3;;;;;;;;;;
141;;;;;;;2840.61439382814;-0.3564453125;-9.564208984375E-07;-0.35565185546875;3;;;;;;;;;;
142;;;;;;;2840.85853482752;-0.35888671875;-9.65576171875E-07;-0.3580322265625;3;;;;;;;;;;
143;;;;;;;2841.10267582691;-0.361328125;-9.844970703125E-07;-0.360504150390625;3;;;;;;;;;;
144;;;;;;;2841.34681682629;-0.36376953125;-9.9578857421875E-07;-0.362884521484375;3;;;;;;;;;;
145;;;;;;;2841.59095782567;-0.3662109375;-1.0089111328125E-06;-0.365386962890625;3;;;;;;;;;;
146;;;;;;;2841.83509882506;-0.36865234375;-1.02447509765625E-06;-0.36773681640625;3;;;;;;;;;;
147;;;;;;;2842.07923982444;-0.37109375;-1.03546142578125E-06;-0.370269775390625;3;;;;;;;;;;
148;;;;;;;2842.32338082382;-0.37353515625;-1.048583984375E-06;-0.37261962890625;3;;;;;;;;;;
149;;;;;;;2842.56752182321;-0.3759765625;-1.0614013671875E-06;-0.37506103515625;3;;;;;;;;;;
150;;;;;;;2842.81166282259;-0.37841796875;-1.07940673828125E-06;-0.377532958984375;3;;;;;;;;;;
151;;;;;;;2843.05580382197;-0.380859375;-1.0943603515625E-06;-0.37994384765625;3;;;;;;;;;;
152;;;;;;;2843.29994482136;-0.38330078125;-1.1077880859375E-06;-0.38238525390625;3;;;;;;;;;;
153;;;;;;;2843.54408582074;-0.3857421875;-1.124267578125E-06;-0.384857177734375;3;;;;;;;;;;
154;;;;;;;2843.78822682012;-0.38818359375;-1.13922119140625E-06;-0.387298583984375;3;;;;;;;;;;
155;;;;;;;2844.03236781951;-0.390625;-1.156005859375E-06;-0.389739990234375;3;;;;;;;;;;
156;;;;;;;2844.27650881889;-0.39306640625;-1.1767578125E-06;-0.39215087890625;3;;;;;;;;;;
157;;;;;;;2844.52064981828;-0.3955078125;-1.1932373046875E-06;-0.3946533203125;3;;;;;;;;;;
158;;;;;;;2844.76479081766;-0.39794921875;-1.20849609375E-06;-0.39703369140625;3;;;;;;;;;;
159;;;;;;;2845.00893181704;-0.400390625;-1.22528076171875E-06;-0.39947509765625;3;;;;;;;;;;
160;;;;;;;2845.25307281643;-0.40283203125;-1.24359130859375E-06;-0.401885986328125;3;;;;;;;;;;
161;;;;;;;2845.49721381581;-0.4052734375;-1.2615966796875E-06;-0.40435791015625;3;;;;;;;;;;
162;;;;;;;2845.74135481519;-0.40771484375;-1.28387451171875E-06;-0.40673828125;3;;;;;;;;;;
163;;;;;;;2845.98549581458;-0.41015625;-1.29791259765625E-06;-0.409271240234375;3;;;;;;;;;;
164;;;;;;;2846.22963681396;-0.41259765625;-1.3153076171875E-06;-0.411712646484375;3;;;;;;;;;;
165;;;;;;;2846.47377781334;-0.4150390625;-1.331787109375E-06;-0.414093017578125;3;;;;;;;;;;
166;;;;;;;2846.71791881273;-0.41748046875;-1.3531494140625E-06;-0.416534423828125;3;;;;;;;;;;
167;;;;;;;2846.96205981211;-0.419921875;-1.373291015625E-06;-0.418853759765625;3;;;;;;;;;;
168;;;;;;;2847.2062008115;-0.42236328125;-1.3946533203125E-06;-0.42138671875;3;;;;;;;;;;
169;;;;;;;2847.45034181088;-0.4248046875;-1.41265869140625E-06;-0.423736572265625;3;;;;;;;;;;
170;;;;;;;2847.69448281026;-0.42724609375;-1.42913818359375E-06;-0.426239013671875;3;;;;;;;;;;
171;;;;;;;2847.93862380965;-0.4296875;-1.45721435546875E-06;-0.4287109375;3;;;;;;;;;;
172;;;;;;;2848.18276480903;-0.43212890625;-1.46728515625E-06;-0.43115234375;3;;;;;;;;;;
173;;;;;;;2848.42690580841;-0.4345703125;-1.49169921875E-06;-0.433441162109375;3;;;;;;;;;;
174;;;;;;;2848.6710468078;-0.43701171875;-1.5081787109375E-06;-0.436004638671875;3;;;;;;;;;;
175;;;;;;;2848.91518780718;-0.439453125;-1.52374267578125E-06;-0.438385009765625;3;;;;;;;;;;
176;;;;;;;2849.15932880656;-0.44189453125;-1.54876708984375E-06;-0.440765380859375;3;;;;;;;;;;
177;;;;;;;2849.40346980595;-0.4443359375;-1.566162109375E-06;-0.443328857421875;3;;;;;;;;;;
178;;;;;;;2849.64761080533;-0.44677734375;-1.58447265625E-06;-0.4456787109375;3;;;;;;;;;;
179;;;;;;;2849.89175180472;-0.44921875;-1.6033935546875E-06;-0.448150634765625;3;;;;;;;;;;
180;;;;;;;2850.1358928041;-0.45166015625;-1.6180419921875E-06;-0.450531005859375;3;;;;;;;;;;
181;;;;;;;2850.38003380348;-0.4541015625;-1.641845703125E-06;-0.453125;3;;;;;;;;;;
182;;;;;;;2850.62417480287;-0.45654296875;-1.66473388671875E-06;-0.455474853515625;3;;;;;;;;;;
183;;;;;;;2850.86831580225;-0.458984375;-1.67572021484375E-06;-0.45794677734375;3;;;;;;;;;;
184;;;;;;;2851.11245680163;-0.46142578125;-1.695556640625E-06;-0.460357666015625;3;;;;;;;;;;
185;;;;;;;2851.35659780102;-0.4638671875;-1.707763671875E-06;-0.46270751953125;3;;;;;;;;;;
